[ID],Year,Institution,state,St-Ups Formed
95271,2005,Virginia Tech Intellectual Properties Inc.,VA,6
2000006,2006,College of William & Mary,VA,0
96010,2006,Eastern Virginia Medical School,VA,0
95065,2006,George Mason Univ.,VA,0
95259,2006,Univ. of Virginia Patent Fdn.,VA,5
95270,2006,Virginia Commonwealth Univ.,VA,2
95271,2006,Virginia Tech Intellectual Properties Inc.,VA,1
2000006,2007,College of William & Mary,VA,1
96010,2007,Eastern Virginia Medical School,VA,1
95065,2007,George Mason Univ.,VA,2
95259,2007,Univ. of Virginia Patent Fdn.,VA,4
95270,2007,Virginia Commonwealth Univ.,VA,1
95271,2007,Virginia Tech Intellectual Properties Inc.,VA,2
96010,2008,Eastern Virginia Medical School,VA,0
95065,2008,George Mason Univ.,VA,5
95259,2008,Univ. of Virginia Patent Fdn.,VA,2
95270,2008,Virginia Commonwealth Univ.,VA,3
95271,2008,Virginia Tech Intellectual Properties Inc.,VA,3
96010,2009,Eastern Virginia Medical School,VA,1
95065,2009,George Mason Univ.,VA,2
95259,2009,Univ. of Virginia Patent Fdn.,VA,2
95270,2009,Virginia Commonwealth Univ.,VA,1
95271,2009,Virginia Tech Intellectual Properties Inc.,VA,6
96010,2010,Eastern Virginia Medical School,VA,0
95065,2010,George Mason Univ.,VA,2
95259,2010,Univ. of Virginia Patent Fdn.,VA,6
95270,2010,Virginia Commonwealth Univ.,VA,1
95271,2010,Virginia Tech Intellectual Properties Inc.,VA,2
96010,2011,Eastern Virginia Medical School,VA,1
95065,2011,George Mason Univ.,VA,4
95259,2011,Univ. of Virginia Patent Fdn.,VA,6
95270,2011,Virginia Commonwealth Univ.,VA,2
95271,2011,Virginia Tech Intellectual Properties Inc.,VA,1
96010,2012,Eastern Virginia Medical School,VA,3
95065,2012,George Mason Univ.,VA,0
95259,2012,Univ. of Virginia Patent Fdn.,VA,5
95270,2012,Virginia Commonwealth Univ.,VA,1
95271,2012,Virginia Tech Intellectual Properties Inc.,VA,6
96010,2013,Eastern Virginia Medical School,VA,1
20140297,2013,National Radio Astronomy Observatory,VA,0
96020,2013,Old Dominion Univ.,VA,2
95257,2003,Univ. of Vermont,VT,3
95257,2004,Univ. of Vermont,VT,3
95257,2009,Univ. of Vermont,VT,2
95257,2010,Univ. of Vermont,VT,3
95257,2011,Univ. of Vermont,VT,3
95257,2012,Univ. of Vermont,VT,1
95064,1991,Fred Hutchinson Cancer Res. Ctr.,WA,
95260,1991,Univ. of Washington/Wash. Res. Fndtn.,WA,
95274,1991,Washington State University,WA,
95064,1992,Fred Hutchinson Cancer Res. Ctr.,WA,
95260,1992,Univ. of Washington/Wash. Res. Fndtn.,WA,
95274,1992,Washington State University,WA,
95064,1993,Fred Hutchinson Cancer Res. Ctr.,WA,
95260,1993,Univ. of Washington/Wash. Res. Fndtn.,WA,
95274,1993,Washington State University,WA,
95064,1994,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,1994,Univ. of Washington/Wash. Res. Fndtn.,WA,5
95274,1994,Washington State University,WA,0
95064,1995,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,1995,Univ. of Washington/Wash. Res. Fndtn.,WA,5
95274,1995,Washington State University,WA,1
95064,1996,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,1996,Univ. of Washington/Wash. Res. Fndtn.,WA,3
95274,1996,Washington State University,WA,0
95064,1997,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,1997,Univ. of Washington/Wash. Res. Fndtn.,WA,25
95274,1997,Washington State University,WA,1
95064,1998,Fred Hutchinson Cancer Res. Ctr.,WA,2
95260,1998,Univ. of Washington/Wash. Res. Fndtn.,WA,8
95274,1998,Washington State University,WA,0
95064,1999,Fred Hutchinson Cancer Res. Ctr.,WA,2
95260,1999,Univ. of Washington/Wash. Res. Fndtn.,WA,
95064,2000,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,2000,Univ. of Washington/Wash. Res. Fndtn.,WA,6
95064,2001,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,2001,Univ. of Washington/Wash. Res. Fdn.,WA,4
95274,2001,Washington State University Research Fdn.,WA,0
95064,2002,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,2002,Univ. of Washington/Wash. Res. Fdn.,WA,2
95274,2002,Washington State Univ. Research Fdn.,WA,0
95064,2003,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,2003,Univ. of Washington/Wash. Res. Fdn.,WA,3
95274,2003,Washington State Univ. Research Fdn.,WA,0
95064,2004,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,2004,Univ. of Washington/Wash. Res. Fdn.,WA,7
95274,2004,Washington State Univ. Research Fdn.,WA,0
95064,2005,Fred Hutchinson Cancer Res. Ctr.,WA,2
95260,2005,Univ. of Washington/Wash. Res. Fdn.,WA,4
95274,2005,Washington State Univ. Research Fdn.,WA,
95064,2006,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,2006,Univ. of Washington/Wash. Res. Fdn.,WA,10
95274,2006,Washington State Univ. Research Fdn.,WA,0
95064,2007,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,2007,Univ. of Washington/Wash. Res. Fdn.,WA,11
95274,2007,Washington State Univ. Research Fdn.,WA,0
95064,2008,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,2008,Univ. of Washington/Wash. Res. Fdn.,WA,9
95274,2008,Washington State Univ. Research Fdn.,WA,2
95064,2009,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,2009,Univ. of Washington/Wash. Res. Fdn.,WA,10
95274,2009,Washington State Univ. Research Fdn.,WA,2
95064,2010,Fred Hutchinson Cancer Res. Ctr.,WA,2
95260,2010,Univ. of Washington/Wash. Res. Fdn.,WA,7
95274,2010,Washington State Univ. Research Fdn.,WA,2
95064,2011,Fred Hutchinson Cancer Res. Ctr.,WA,0
95260,2011,Univ. of Washington/Wash. Res. Fdn.,WA,9
95274,2011,Washington State Univ. Research Fdn.,WA,4
95064,2012,Fred Hutchinson Cancer Res. Ctr.,WA,1
95260,2012,Univ. of Washington/Wash. Res. Fdn.,WA,9
95274,2012,Washington State Univ. Research Fdn.,WA,6
95064,2013,Fred Hutchinson Cancer Res. Ctr.,WA,
95272,1991,W.A.R.F./Univ. of Wisconsin-Madison,WI,
95272,1992,W.A.R.F./Univ. of Wisconsin-Madison,WI,
95272,1993,W.A.R.F./Univ. of Wisconsin-Madison,WI,
95272,1994,W.A.R.F./Univ. of Wisconsin-Madison,WI,1
95094,1995,Marquette University,WI,0
95272,1995,W.A.R.F./Univ. of Wisconsin-Madison,WI,1
95094,1996,Marquette University,WI,0
95272,1996,W.A.R.F./Univ. of Wisconsin-Madison,WI,4
95094,1997,Marquette University,WI,
95272,1997,W.A.R.F./Univ. of Wisconsin-Madison,WI,2
95272,1998,W.A.R.F./Univ. of Wisconsin-Madison,WI,3
99010,1999,Medical College of Wisconsin,WI,1
95272,1999,W.A.R.F./Univ. of Wisconsin-Madison,WI,4
99010,2000,Medical College of Wisconsin,WI,0
95263,2000,Univ. of Wisconsin-Milwaulkee,WI,0
95272,2000,W.A.R.F./Univ. of Wisconsin-Madison,WI,6
95272,2001,Wisconsin Alumni Research Foundation,WI,3
99010,2002,Medical College of Wisconsin Research Fndtn,WI,0
95272,2002,W.A.R.F./Univ. of Wisconsin Madison,WI,4
95094,2003,Marquette Univ.,WI,0
99010,2003,Medical College of Wisconsin Research Fndtn,WI,2
99018,2003,Univ. of Wisconsin at Madison,WI,
95272,2003,W.A.R.F./Univ. of Wisconsin Madison,WI,0
99010,2004,Medical College of Wisconsin Research Fndtn,WI,1
99018,2004,Univ. of Wisconsin at Madison,WI,2
99010,2005,Medical College of Wisconsin Research Fndtn,WI,2
99018,2005,Univ. of Wisconsin at Madison,WI,4
99010,2006,Medical College of Wisconsin Research Fndtn,WI,2
99018,2006,Univ. of Wisconsin at Madison,WI,7
99010,2007,Medical College of Wisconsin Research Fndtn,WI,0
95272,2007,W.A.R.F./Univ. of Wisconsin Madison,WI,6
96044,2008,Blood Center of Wisconsin,WI,0
99010,2008,Medical College of Wisconsin Research Fndtn,WI,1
95272,2008,W.A.R.F./Univ. of Wisconsin Madison,WI,6
99010,2009,Medical College of Wisconsin Research Fndtn,WI,2
99018,2009,Univ. of Wisconsin at Madison,WI,1
99010,2010,Medical College of Wisconsin Research Fndtn,WI,4
99018,2010,UW-Madison/WARF,WI,5
99010,2011,Medical College of Wisconsin Research Fndtn,WI,2
99018,2011,UW-Madison/WARF,WI,4
96044,2012,Blood Center of Wisconsin,WI,0
99010,2012,Medical College of Wisconsin Research Fndtn,WI,1
95263,2012,Univ. of Wisconsin at Milwaukee,WI,1
99018,2012,UW-Madison/WARF,WI,4
99010,2013,Medical College of Wisconsin Research Fndtn,WI,1
95095,1994,Marshall University Research Corp.,WV,0
95095,1995,Marshall University Research Corp.,WV,0
95095,1997,Marshall University Research Corp.,WV,0
97012,1997,West Virginia University,WV,0
97012,1999,West Virginia University,WV,0
97012,2000,West Virginia University,WV,1
97012,2008,West Virginia Univ.,WV,1
97012,2009,West Virginia Univ.,WV,3
97012,2010,West Virginia Univ.,WV,2
97012,2011,West Virginia Univ.,WV,0
97012,2012,West Virginia Univ.,WV,2
95264,2000,Univ. of Wyoming,WY,3
95264,2001,Univ. of Wyoming,WY,2
