[ID],Year,Institution,insttype,state,medschl,PROGYEAR,COUNTRY,Lic FTEs,Oth FTEs,Tot Res Exp,Fed Res Exp,Ind Res Exp,Lic Iss,Opt Iss,Tot Discl Lic,Excl Lic/Opt.,Non-Excl Lic/Opt,Excl Lic Lg Co,Non-Excl Lic Lg Co,Excl Lic Sm Co,Non-Excl Lic Sm Co,Excl Lic St-Ups,Non-Excl St-Ups,Lic w Equ,Act Lic,Tot Lic St-Ups,Tot Lic Sm Co,Tot Lic Lg Co,Res Fnd from Lic,Lic Gen Inc,Lic Gen Run Roy,Lic $1mm+,Tot Lic/Opt Exe,Gross Lic Inc,Lic Inc Run Roy,Lic Inc Equ,Lic Inc Other,Lic Inc Pd Oth,Leg Fees,Reimb Leg Fee,Inv Dis Rec,Inv Dis Cld,Cum Inv Dis Cld,Inact Inv Dis,Techn Lic,Tot Pat App Fld,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Iss US Pat,St-Ups Formed,St-Ups No Fnd,St-Ups Inst Fnd,St-Ups SBIR Fnd,St-Ups F&F Fnd,St-Ups Angl Fnd,St-Ups Angl Netw Fnd,St-Ups State Fnd,St-Ups VC Fnd,St-Ups Corp Fnd,St-Ups Oth Fnd,St-Ups in Home St,St-Ups Cld,Cum Op St-Ups,St-Ups w Equ,New Prod
95066,2002,Georgetown Univ.,5U,DC,Yes,1993,USA,2.5,1.5,"$107,883,779 ", , ,,,,10,1,2,1,3,0,5,0,0,0,5,3,3,"$308,035 ",13,9,0,11,"$306,333 ","$254,286 ",$0 ,"$52,047 ",$0 ,"$1,018,890 ","$504,025 ",40,,,,,51,3,,,,12,0,,,,,,,,,,,0,0,0,0,
95067,2002,Georgia Inst. of Technology,5U,GA,No,1990,,4,2,"$344,198,686 ","$170,068,931 ","$32,945,027 ",,,,21,4,7,3,4,2,9,0,4,173,9,6,10,"$795,609 ",63,25,0,25,"$2,242,319 ","$776,092 ",$0 ,"$1,466,227 ","$100,000 ","$1,183,373 ","$171,049 ",192,,,,,55,46,,,,40,8,,,,,,,,,,,7,2,43,4,
95070,2002,Harvard Univ.,5U,MA,Yes,1977,,7.39,9.72,"$522,104,100 ","$351,197,500 ","$17,900,700 ",,,,30,55,2,19,14,29,14,7,17,542,21,43,21,"$1,778,626 ",257,105,2,85,"$19,854,059 ","$17,484,532 ","$143,614 ","$2,225,913 ","$4,365,910 ","$4,184,908 ","$2,996,345 ",140,,,,,219,62,,,,57,7,,,,,,,,,,,6,4,32,2,12
95071,2002,Health Research Inc.-NY Health Dept. - Roswell Park Cancer Inst.,4HRI,NY,No,1986,,2.1,0,"$130,500,000 ","$75,000,000 ","$2,700,000 ",,,,4,4,3,3,1,1,0,0,0,87,0,2,6,"$650,000 ",40,17,2,8,"$5,653,000 ","$5,599,000 ",$0 ,"$54,000 ",$0 ,"$717,800 ","$72,500 ",21,,,,,12,11,,,,6,0,,,,,,,,,,,0,0,0,0,1
95078,2002,Idaho Research Fdn. Inc.,5U,ID,No,1986,,1,1.5,"$64,051,000 ","$33,465,000 ","$3,809,000 ",,,,7,0,2,0,5,0,0,0,0,20,0,5,2,"$302,125 ",13,11,0,7,"$271,656 ","$245,565 ",$0 ,"$26,091 ",$0 ,"$183,100 ","$79,725 ",30,,,,,13,8,,,,3,0,,,,,,,,,,,0,0,0,0,1
95082,2002,Indiana Univ. (ARTI),5U,IN,Yes,1991,,5,2,"$291,866,505 ","$164,917,965 ","$19,614,139 ",,,,8,34,4,8,2,23,2,3,4,128,5,25,12,"$278,106 ",77,54,2,42,"$3,847,212 ","$3,395,269 ",$0 ,"$451,943 ","$5,043 ","$1,003,414 ","$399,811 ",81,,,,,50,24,,,,26,3,,,,,,,,,,,3,0,13,12,14
97023,2002,Inst. of Paper Science and Tech.,4HRI,GA,No,1997,,1,1,"$14,000,000 ","$3,309,934 ","$10,000,000 ",,,,4,0,0,0,4,0,0,0,0,10,0,4,0,$0 ,2,10,0,4,"$34,980 ","$9,980 ",$0 ,"$25,000 ",$0 ,"$391,407 ","$187,419 ",15,,,,,10,4,,,,12,0,,,,,,,,,,,0,0,1,1,1
95084,2002,Iowa State Univ.,5U,IA,No,1935,,6.5,7.25,"$212,100,000 ","$94,000,000 ","$16,000,000 ",,,,12,275,3,5,8,268,1,2,0,1038,3,276,8,"$379,335 ",416,356,1,287,"$10,864,229 ","$10,474,669 ",$0 ,"$389,560 ","$37,613 ","$887,993 ","$859,593 ",100,,,,,64,19,,,,29,2,,,,,,,,,,,1,4,27,0,3
95088,2002,Johns Hopkins Univ.,5U,MD,Yes,1973,,13,27,"$1,349,899,924 ","$1,197,533,769 ","$119,882,593 ",,,,70,28,23,14,47,14,10,2,15,610,12,49,37,"$16,750,000 ",209,103,1,98,"$8,211,489 ","$3,003,657 ",$0 ,"$5,207,832 ","$72,081 ","$4,414,178 ","$2,240,817 ",367,,,,,492,381,,,,86,3,,,,,,,,,,,3,0,27,3,8
95089,2002,Kansas State Univ. Research Fdn.,5U,KS,No,1942,USA,2.95,2.5,"$71,333,972 ","$53,135,064 ","$3,320,916 ",,,,3,0,2,0,1,0,0,0,0,43,0,1,2,"$116,006 ",36,19,0,3,"$564,714 ","$173,441 ","$111,103 ","$280,170 ","$9,487 ","$262,633 ","$234,652 ",36,,,,,13,8,,,,10,0,,,,,,,,,,,,2,6,,2
95090,2002,Kent State Univ.,5U,OH,No,1989,USA,2,1.5,"$14,568,866 ","$11,286,073 ","$636,195 ",,,,1,4,1,0,0,4,0,0,0,5,0,4,1,$0 ,8,7,0,5,"$360,000 ","$80,000 ",$0 ,"$280,000 ",$0 ,"$241,904 ","$175,752 ",16,,,,,19,12,,,,5,0,,,,,,,,,,,0,0,6,0,2
96014,2002,Lakehead Univ.,3CN,ON,Yes,1995,Canada,2,0.5,"$6,037,580 ","$2,847,134 ","$408,790 ",,,,0,1,0,1,0,0,0,0,0,2,0,0,1,$0 ,0,0,0,1,$0 ,$0 ,$0 ,$0 ,$0 ,$357 ,$0 ,2,,,,,2,0,,,,0,0,,,,,,,,,,,0,0,1,0,
20000014,2002,Legacy Health System,4HRI,OR,No,,, , , , , ,,,,,,,,,,,,,,,,,"$10,000 ",1,1,,1,"$10,000 ", , , , ,"$10,000 ","$10,000 ",1,,,,,0,0,,,,1,,,,,,,,,,,,,,,,1
96016,2002,Louisiana State Univ. Agricultural Ctr.,5U,LA,No,1986,,3,1,"$52,825,977 ","$6,299,935 ","$5,367,553 ",,,,5,1,1,0,4,1,0,0,0,24,0,5,1, ,13,12,1,6,"$1,447,784 ","$1,379,784 ",$0 ,"$68,000 ",$0 ,"$210,805 ","$13,842 ",21,,,,,10,5,,,,10,0,,,,,,,,,,,0,0,8,0,1
96041,2002,M.D. Anderson Cancer Ctr.,4HRI,TX,No,1987,,10,3.8,"$262,114,960 ","$117,633,074 ","$33,406,869 ",,,,19,3,2,1,17,2,6,0,6,90,6,19,3, ,33,19,1,22,"$4,793,044 ","$3,816,348 ",$0 ,"$976,696 ","$90,075 ","$2,561,300 ","$941,478 ",86,,,,,63,63,,,,20,6,,,,,,,,,,,5,0,6,6,
97006,2002,Malaspina Univ. College,3CN,BC,No,1995,Canada, ,1,"$191,083 ","$127,389 ","$6,369 ",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,1,,,,,0,0,,,,0,0,,,,,,,,,,,0,0,1,0,0
95097,2002,Massachusetts Inst. of Technology (MIT),5U,MA,No,1940,,15,19,"$898,989,000 ","$772,231,000 ","$86,389,000 ",,,,70,52,13,28,30,16,31,4,12,776,35,46,41, ,377,113,4,122,"$28,706,848 ","$12,117,988 ","$663,028 ","$15,925,832 ","$2,359,856 ","$9,104,536 ","$4,551,078 ",484,,,,,465,245,,,,134,23,,,,,,,,,,,17,3,152,12,
95098,2002,Mayo Fdn. for Medical Education and Research,4HRI,MN,Yes,1986,USA,14,6.2,"$323,600,000 ","$143,100,000 ","$49,300,000 ",,,,56,46,15,28,33,18,8,0,7,508,8,51,43,"$1,278,683 ",221,120,1,102,"$7,646,889 ","$1,987,634 ","$541,598 ","$5,117,657 ","$338,760 ","$1,931,885 ","$277,424 ",252,,,,,135,75,,,,44,3,,,,,,,,,,,1,0,9,3,28
95099,2002,McGill Univ. MUHC  Douglas Hospital & Jewish Hospital Research Centre,3CN,QC,Yes,1990,Canada,6,11,"$184,117,034 ","$69,673,072 ","$16,749,961 ",,,,8,13,1,5,0,9,6,0,0,113,6,9,6, ,40,30,0,21,"$973,375 ","$650,799 ",$0 ,"$322,576 ",$0 ,"$1,058,485 ","$322,576 ",145,,,,,120,52,,,,19,4,,,,,,,,,,,5,2,35,3,
97007,2002,McMaster Univ.,3CN,ON,Yes,1987,Canada,0.5,5.5,"$85,068,202 ","$39,616,406 ","$7,084,553 ",,,,2,36,1,31,0,6,1,0,1,11,1,6,32, ,43,10,0,38,"$465,814 ","$382,158 ",$0 ,"$83,656 ",$0 ,"$63,730 ",$0 ,41,,,,,18,17,,,,5,0,,,,,,,,,,,0,0,0,0,
95100,2002,Medical College of Georgia Research Inst.,5U,GA,Yes,2001,,1,2,"$48,200,000 ","$43,380,000 ","$4,820,000 ",,,,2,1,0,1,1,0,1,0,2,11,1,1,1,"$31,550 ",11,11,0,3,"$136,916 ","$136,916 ",$0 ,$0 ,$0 ,"$271,534 ","$59,442 ",23,,,,,13,13,,,,12,0,,,,,,,,,,,0,0,2,0,0
95101,2002,Medical College of Ohio,5U,OH,Yes,1983,,1,1,"$16,216,738 ","$12,021,158 ","$1,038,726 ",,,,1,3,0,2,2,0,0,0,0,17,0,2,2,"$29,690 ",7,4,0,4,"$118,412 ","$8,412 ",$0 ,"$110,000 ",$0 ,"$85,377 ","$57,359 ",8,,,,,6,6,,,,1,0,,,,,,,,,,,0,0,1,0,0
99010,2002,Medical College of Wisconsin Research Fndtn,5U,WI,Yes,1984,USA,0.5,0.5,"$86,505,393 ","$81,055,744 ","$5,449,649 ",,,,2,0,1,0,1,0,0,0,0,32,0,1,1,$0 ,23,23,0,2,"$296,001 ","$239,037 ",$0 ,"$56,964 ",$0 ,"$188,312 ","$91,880 ",23,,,,,20,16,,,,5,0,,,,,,,,,,,,,6,,
95103,2002,Medical Univ. of South Carolina,5U,SC,Yes,1994,,1.9,1.9,"$118,418,502 ","$76,346,765 ","$15,416,581 ",,,,3,4,1,0,1,1,2,0,1,35,2,2,1,"$342,301 ",13,6,0,7,"$866,955 ","$79,957 ",$0 ,"$786,998 ","$123,938 ","$188,439 ","$65,235 ",41,,,,,21,11,,,,6,0,,,,,,,,,,,0,1,9,0,
20000027,2002,Memorial Univ of Newfoundland,3CN,NF,Yes,1987,Canada,3,3,"$30,573,248 ","$17,197,452 ","$9,554,140 ",,,,2,0,0,0,2,0,0,0,0,10,0,2,0,"$369,427 ",3,5,0,2,"$143,312 ","$63,694 ",$0 ,"$79,618 ",$0 ,"$63,694 ",$0 ,28,,,,,3,3,,,,0,0,,,,,,,,,,,0,0,4,0,
95107,2002,Michigan State Univ.,5U,MI,Yes,1992,,7,2,"$289,787,000 ","$122,595,000 ","$11,458,000 ",,,,10,12,1,5,8,7,1,0,3,163,1,15,6,"$2,054,657 ",62,46,2,22,"$30,032,740 ","$29,651,783 ",$0 ,"$380,957 ","$274,669 ","$1,349,862 ","$467,420 ",82,,,,,60,53,,,,43,0,,,,,,,,,,,0,0,13,0,2
95108,2002,Michigan Technological Univ.,5U,MI,No,1988,,1.5,2,"$30,005,000 ","$17,973,000 ","$2,899,000 ",,,,2,6,1,3,1,3,0,0,0,35,0,4,4,$0 ,22,10,0,8,"$470,014 ","$160,774 ",$0 ,"$309,240 ",$0 ,"$406,619 ","$16,097 ",39,,,,,19,16,,,,5,0,,,,,,,,,,,0,0,0,4,0
95109,2002,Mississippi State Univ.,5U,MS,No,1995,,2,2,"$158,652,000 ","$77,521,000 ","$6,366,000 ",,,,5,1,1,0,1,1,3,0,1,28,3,2,1,"$190,251 ",10,7,0,6,"$324,368 ","$298,120 ",$0 ,"$26,248 ",$0 ,"$119,643 ","$49,871 ",31,,,,,20,17,,,,9,2,,,,,,,,,,,2,0,7,0,
95110,2002,Montana State Univ.,5U,MT,No,1980,USA,1.5,0.5,"$66,000,000 ","$56,000,000 ","$10,000,000 ",,,,3,1,1,1,2,0,0,0,0,4,0,2,2, ,16,6,0,4,"$128,600 ","$76,000 ",$0 ,"$52,600 ",$0 ,"$174,000 ","$127,000 ",14,,,,,26,15,,,,7,0,,,,,,,,,,,0,0,6,0,
98012,2002,Monterey Bay Aquarium Research Inst.,4HRI,CA,No,,,0.1,0,"$39,500,000 ","$2,940,000 ", ,,,,3,1,0,1,3,0,0,0,1,3,0,3,1, ,3,2,0,4,"$17,500 ",$0 ,$0 ,"$17,500 ",$0 ,"$21,623 ","$17,500 ",3,,,,,1,1,,,,0,0,,,,,,,,,,,0,0,0,0,
20000234,2002,Mount Allison Univ.,3CN,NB,No,2002,Canada, , ,"$1,235,220 ","$218,121 ","$47,771 ",,,,1,0,0,0,1,0,0,0,1,1,0,1,0,"$9,554 ",0,1,0,1,"$3,185 ","$3,185 ",$0 ,$0 ,$0 ,"$9,554 ",$0 ,2,,,,,1,1,,,,0,,,,,,,,,,,,,,,,1
95050,2002,Mount Sinai School of Medicine of NYU,5U,NY,Yes,1991,,4,1,"$248,000,000 ","$142,000,000 ","$4,888,488 ",,,,6,6,4,1,3,2,2,0,2,37,2,5,5,"$350,000 ",19,11,1,12,"$2,060,000 ","$782,000 ","$841,000 ","$437,000 ","$155,762 ","$1,044,827 ","$684,999 ",34,,,,,13,13,,,,6,2,,,,,,,,,,,0,0,7,4,1
95113,2002,National Jewish Med. and Res. Ctr.,4HRI,CO,No,1994,,2,0.5,"$42,676,180 ","$29,994,832 ", ,,,,4,6,2,3,1,3,1,0,1,35,1,4,5,"$324,518 ",25,11,0,10,"$535,420 ","$18,369 ",$0 ,"$517,051 ","$72,201 ","$191,704 ","$206,116 ",18,,,,,15,11,,,,5,1,,,,,,,,,,,0,1,2,1,
95115,2002,New England Medical Ctr.,4HRI,MA,No,1993,,2,0, , , ,,,,2,0,1,0,0,0,1,0,1,24,1,0,1,"$360,000 ",11,8,0,2,"$836,314 ","$562,201 ",$0 ,"$274,113 ", ,"$694,208 ","$274,113 ",15,,,,,6,6,,,,5,1,,,,,,,,,,,1,1,3,1,
95116,2002,New Jersey Inst. of Technology,5U,NJ,No,1990,USA,1,0,"$61,424,000 ","$25,641,000 ","$7,836,000 ",,,,0,3,0,0,0,1,0,2,0,4,2,1,0,"$200,000 ",2,2,0,3,"$44,826 ","$44,826 ",$0 ,$0 ,$0 ,"$120,000 ",$0 ,9,,,,,9,5,,,,4,2,,,,,,,,,,,2,0,4,1,1
95118,2002,New Mexico State Univ.,5U,NM,No,1990,,1,0,"$77,112,395 ","$71,609,772 ","$3,850,545 ",,,,1,0,1,0,0,0,0,0,0,23,0,0,1,"$45,000 ",3,2,0,1,"$8,938 ","$1,323 ",$0 ,"$7,615 ",$0 ,"$101,954 ","$42,615 ",8,,,,,9,3,,,,1,0,,,,,,,,,,,0,0,1,0,
95121,2002,New York Univ.,5U,NY,Yes,1989,US,4,6,"$179,727,000 ","$129,897,000 ","$5,902,000 ",,,,6,13,4,12,1,1,1,0,2,91,1,2,16,"$2,688,278 ",45,18,1,19,"$62,700,209 ","$59,740,104 ","$1,457,255 ","$1,502,850 ",$0 ,"$1,671,547 ","$550,633 ",81,,,,,93,45,,,,27,1,,,,,,,,,,,1,0,18,1,2
95123,2002,North Carolina State Univ.,5U,NC,No,1984,USA,5,4,"$478,613,713 ","$122,768,936 ","$39,952,968 ",,,,36,19,16,9,0,9,20,1,12,630,21,9,25,"$2,667,890 ",78,68,1,55,"$3,720,000 ","$3,528,500 ",$0 ,"$191,500 ",$0 ,"$1,800,000 ","$1,432,000 ",188,,,,,140,78,,,,41,5,,,,,,,,,,,5,2,37,18,10
95124,2002,North Dakota State Univ.,5U,ND,No,1995,,1,1,"$72,105,000 ","$21,414,000 ","$1,801,000 ",,,,,,1,0,12,2,1,0,1,70,1,14,1,$0 ,55,53,0,16,"$1,216,418 ","$1,072,651 ",$0 ,"$143,767 ","$5,409 ","$123,389 ","$23,767 ",26,,,,,16,13,,,,0,1,,,,,,,,,,,0,0,2,1,11
95125,2002,Northeastern Univ.,5U,MA,No,2000,,2,3,"$42,013,979 ","$31,088,864 ","$7,487,000 ",,,,2,0,0,0,1,0,1,0,2,23,1,1,0,"$25,000 ",12,6,0,2,"$892,077 ","$867,077 ",$0 ,"$25,000 ","$17,000 ","$299,972 ","$111,395 ",25,,,,,27,27,,,,5,1,,,,,,,,,,,1,0,5,1,
95127,2002,Northwestern Univ.,5U,IL,Yes,1983,,6,3,"$324,507,137 ","$231,493,369 ","$27,220,993 ",,,,7,5,0,2,1,3,6,0,6,108,6,4,2, ,40,28,0,12,"$1,256,013 ","$694,013 ",$0 ,"$562,000 ","$22,525 ","$503,058 ","$299,002 ",91,,,,,91,77,,,,23,5,,,,,,,,,,,3,1,20,5,11
95128,2002,Ohio State Univ.,5U,OH,Yes,1990,,5,3,"$361,119,508 ","$191,625,416 ","$45,732,168 ",,,,10,5,5,2,3,2,3,0,3,46,3,5,7,$0 ,41,22,0,15,"$828,302 ","$621,101 ",$0 ,"$207,201 ",$0 ,"$828,889 ","$241,885 ",115,,,,,33,26,,,,20,8,,,,,,,,,,,8,1,16,8,3
95129,2002,Ohio Univ.,5U,OH,Yes,1991,USA,1.5,0.5,"$36,601,000 ","$17,677,000 ","$2,729,000 ",,,,2,0,1,0,1,0,1,0,2,9,1,1,1,"$2,172,810 ",5,3,0,2,"$89,416 ","$49,416 ",$0 ,"$40,000 ","$22,654 ","$259,048 ","$28,313 ",20,,,,,15,7,,,,4,1,,,,,,,,,,,1,0,5,1,
98013,2002,Oklahoma Medical Research Fndtn,4HRI,OK,No,1990,,4,2,"$32,733,420 ","$20,116,821 ","$1,588,529 ",,,,3,0,0,0,2,0,1,0,1,36,1,2,0,"$73,070 ",21,11,0,3,"$1,279,124 ","$146,124 ",$0 ,"$1,133,000 ","$81,875 ","$1,170,676 ","$458,670 ",12,,,,,23,18,,,,11,1,,,,,,,,,,,1,0,8,1,1
95131,2002,Oklahoma State Univ.,5U,OK,Yes,1995,U.S.A.,2,1,"$95,834,131 ","$31,459,066 ","$6,524,343 ",,,,4,0,1,0,1,0,2,0,0,11,2,1,1,$0 ,5,2,0,4,"$226,609 ","$199,709 ",$0 ,"$26,900 ",$0 ,"$182,601 ","$86,185 ",24,,,,,17,10,,,,3,1,,,,,,,,,,,0,0,2,0,1
95132,2002,Oregon Health & Science Univ.,5U,OR,Yes,1989,USA,3.9,3.86,"$204,701,449 ","$171,307,996 ","$14,571,866 ",,,,8,11,2,6,4,5,2,0,4,125,2,9,8,"$1,101,387 ",42,24,0,19,"$898,388 ","$144,755 ",$0 ,"$753,633 ","$32,257 ","$712,532 ","$276,265 ",114,,,,,49,31,,,,15,1,,,,,,,,,,,0,0,9,1,3
95133,2002,Oregon State Univ.,5U,OR,No,1980,,3,1.25,"$149,959,979 ","$89,080,466 ","$2,914,036 ",,,,,,,,,,,,0,117,,,, ,70,13,0,38,"$961,404 ","$820,085 ",$0 ,"$141,319 ",$0 ,"$468,869 ","$287,888 ",44,,,,,23,10,,,,5,0,,,,,,,,,,,0,0,8,0,
95134,2002,Ottawa Health Research Inst.,3CN,ON,No,1995,Canada,0.3,0.4,"$24,968,153 ","$10,000,000 ","$4,203,822 ",,,,0,0,0,0,0,0,0,0,0,4,0,0,0,"$349,045 ",2,0,0,0,"$159,236 ",$0 ,$0 ,"$159,236 ",$0 ,"$105,306 ","$95,541 ",5,,,,,0,0,,,,0,0,,,,,,,,,,,0,0,0,0,
99024,2002,Ottawa Heart Inst. Research Corporation,3CN,ON,Yes,1989,Canada,0.5,0.2,"$9,373,706 ","$2,101,575 ","$2,764,021 ",,,,0,0,0,0,0,0,0,0,0,5,0,0,0,"$703,141 ",0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,"$49,583 ","$29,129 ",2,,,,,0,0,,,,0,0,,,,,,,,,,,0,0,2,0,0
95135,2002,Penn State Univ.,5U,PA,Yes,1989,,4.5,6.5,"$507,443,000 ","$283,964,000 ","$74,621,000 ",,,,21,10,4,7,13,3,4,0,5,155,4,16,11,"$2,102,134 ",76,37,0,31,"$1,394,359 ","$492,203 ",$0 ,"$902,156 ","$2,935 ","$1,888,448 ","$1,565,523 ",173,,,,,196,186,,,,61,4,,,,,,,,,,,2,2,25,2,1
95137,2002,Portland State Univ.,5U,OR,No,,,0,0.4,"$28,079,710 ","$22,036,665 ","$777,599 ",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,"$16,157 ",$0 ,2,,,,,,0,,,,0,0,,,,,,,,,,,0,0,1,0,
95140,2002,Queen's Univ.,3CN,ON,Yes,1984,Canada,7,5,"$80,987,261 ","$31,528,662 ","$14,458,599 ",,,,1,5,0,1,0,4,1,0,0,49,1,4,1,$0 ,29,9,1,6,"$2,784,547 ", , , , ,"$454,605 ", ,27,,,,,49,13,,,,17,0,,,,,,,,,,,0,0,15,0,1
95142,2002,Rensselaer Polytechnic Inst.,5U,NY,No,1993,United States,2,1,"$43,211,000 ","$29,411,000 ","$7,612,000 ",,,,4,2,0,0,3,2,1,0,0,20,1,5,0,"$250,000 ",3,1,0,6,"$8,000 ","$2,000 ",$0 ,"$6,000 ",$0 ,"$466,000 ","$54,000 ",70,,,,,66,50,,,,7,1,,,,,,,,,,,1,1,6,0,
95144,2002,Research Corporation Technologies,2PMF,AZ,No,1987,,13,28, , , ,,,,0,65,0,35,0,30,0,0,0,340,0,30,35,$0 ,222,30,6,65,"$47,565,784 ","$45,699,050 ","$300,000 ","$1,566,734 ","$24,995,400 ","$1,350,450 ",$0 ,191,,,,,39,15,,,,12,0,,,,,,,,,,,0,0,11,0,
95147,2002,Rice Univ.,5U,TX,No,1998,,2,1.5,"$48,482,425 ","$39,005,094 ","$2,239,853 ",,,,5,5,0,2,4,0,4,0,3,21,4,4,2,"$630,000 ",3,1,0,10,"$5,893 ","$2,629 ",$0 ,"$3,264 ",$0 ,"$1,056,817 ","$268,837 ",53,,,,,128,59,,,,13,3,,,,,,,,,,,3,1,7,3,
95150,2002,Rutgers The State Univ. of  NJ,5U,NJ,No,1989,USA,8,7,"$218,937,263 ","$91,437,409 ","$10,865,180 ",,,,5,10,2,3,1,5,2,2,3,232,4,6,5,"$2,712,876 ",85,64,0,15,"$4,017,620 ","$2,994,278 ",$0 ,"$1,023,342 ",$0 ,"$932,314 ","$432,115 ",138,,,,,110,89,,,,29,4,,,,,,,,,,,4,0,36,2,4
96022,2002,Schepens Eye Research Inst.,4HRI,MA,No,1997,,1,1,"$17,354,971 ","$15,137,075 ","$2,217,896 ",,,,1,1,0,0,1,1,0,0,0,18,0,2,0,$0 ,1,1,0,2,"$431,701 ","$431,701 ",$0 ,$0 ,$0 ,"$252,828 ","$46,469 ",12,,,,,11,11,,,,1,0,,,,,,,,,,,0,0,0,0,
95159,2002,Simon Fraser Univ.,3CN,BC,No,1985,Canada,4.85,2,"$21,207,687 ","$15,452,310 ","$1,323,646 ",,,,1,0,0,0,1,0,0,0,0,58,0,1,0,$0 ,7,2,0,1,"$468,417 ","$2,640 ","$279,794 ","$185,983 ",$0 ,"$77,187 ","$12,716 ",28,,,,,20,15,,,,4,2,,,,,,,,,,,2,2,42,0,
95160,2002,Sloan Kettering Inst. for Cancer Res.,4HRI,NY,No,1981,,7,4,"$131,346,508 ","$83,881,058 ","$4,575,440 ",,,,7,14,1,7,5,7,1,0,0,136,1,12,8,"$2,563,180 ",59,34,2,21,"$54,430,769 ","$53,598,212 ",$0 ,"$832,557 ",$167 ,"$964,430 ","$285,171 ",55,,,,,114,49,,,,18,1,,,,,,,,,,,1,0,7,1,
95161,2002,Southern Illinois Univ.,5U,IL,Yes,1993,,2,0.5,"$32,466,100 ","$8,265,041 ","$8,989,726 ",,,,4,0,0,0,4,0,2,0,1,12,2,4,0, ,9,9,0,4,"$132,804 ","$132,804 ",$0 ,$0 ,$0 , , ,20,,,,,7,6,,,,6,1,,,,,,,,,,,1,0,3,1,
98005,2002,Southern Methodist Univ.,5U,TX,No,1998,, , , , , ,,,,,,,,,,,,0,0,,,,$0 ,1,0,0,0,"$1,224 ","$1,224 ",$0 ,$0 , ,"$144,593 ",$0 ,5,,,,,4,4,,,,0,0,,,,,,,,,,,0,0,0,0,
96039,2002,St. Elizabeth's Medical Ctr. of Boston,4HRI,MA,No,1995,,1, ,"$5,595,600 ","$3,268,500 ","$2,327,100 ",,,,1,2,1,1,0,1,0,0,0,7,0,1,2,$0 ,3,1,1,3,"$1,301,500 ","$1,500 ",$0 ,"$1,300,000 ",$0 ,"$196,374 ", ,4,,,,,4,4,,,,3,0,,,,,,,,,,,0,0,1,0,0
95164,2002,St. Jude Children's Research Hospital,4HRI,TN,No,1995,,3,2,"$117,852,677 ","$38,212,529 ","$956,651 ",,,,1,16,0,9,1,7,0,0,0,121,0,8,9,$0 ,74,56,0,17,"$704,386 ","$477,886 ",$0 ,"$226,500 ","$9,850 ","$376,042 ","$122,445 ",34,,,,,17,11,,,,13,0,,,,,,,,,,,0,0,0,0,6
96025,2002,St. Louis Univ.,5U,MO,Yes,1998,,1,1.5,"$41,682,486 ","$36,881,288 ","$5,800,151 ",,,,3,4,1,3,1,0,2,0,0,23,2,1,4,"$376,645 ",20,3,0,7,"$1,636,310 ","$665,865 ",$0 ,"$970,445 ",$0 ,"$161,922 ", ,16,,,,,9,4,,,,9,1,,,,,,,,,,,1,0,2,0,
95165,2002,Stanford Univ.,5U,CA,Yes,1970,USA,13,9.5,"$573,416,214 ","$469,577,943 ","$39,980,689 ",,,,33,73,4,39,27,23,11,2,13,901,13,50,43,"$1,533,069 ",385,208,7,106,"$52,712,041 ","$33,731,471 ","$405,711 ","$18,574,859 ","$2,536,032 ","$4,945,576 ","$1,511,367 ",321,,,,,324,255,,,,96,13,,,,,,,,,,,11,3,79,13,7
95170,2002,Temple Univ.,5U,PA,Yes,1989,,2,2,"$63,850,000 ","$44,577,000 ","$5,030,000 ",,,,7,1,6,1,0,0,1,0,0,38,1,0,7,"$1,315,152 ",26,22,0,8,"$656,574 ","$640,909 ",$0 ,"$15,665 ",$0 ,"$237,871 ","$42,855 ",26,,,,,27,24,,,,10,1,,,,,,,,,,,0,0,6,1,
20000254,2002,Tennessee Board of Regents,5U,TN,Yes,1999,USA,0,1,"$123,475,000 ","$59,660,000 ","$3,720,000 ",,,,2,0,0,0,2,0,0,0,0,10,0,2,0,"$98,600 ",2,0,0,2,"$11,000 ","$10,000 ",$0 ,"$1,000 ",$0 ,"$6,000 ","$4,000 ",10,,,,,1,1,,,,1,0,,,,,,,,,,,0,0,0,0,
95171,2002,Texas A&M Univ. System,5U,TX,Yes,1992,,6,9,"$436,681,000 ","$163,488,000 ","$33,300,000 ",,,,24,33,7,5,11,29,5,0,1,365,5,40,12,"$300,000 ",219,153,2,57,"$6,595,871 ","$5,477,981 ",$0 ,"$1,117,890 ","$172,515 ","$1,464,426 ","$658,153 ",150,,,,,166,,,,,38,4,,,,,,,,,,,3,0,4,1,
