year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2002,33,i) 16 to 20,2969,3378,50768,52406,149,4.3,324,9.3,7147,2252,4895,4.3,13.6,10423,3348,7075,6.4,19.9,-3276,-6.3,27.2,0,155,155,831
2002,33,j) 21 to 25,1880,2529,47880,49328,115,4.4,240,9.3,6063,1873,4190,3.8,12.3,8959,3507,5452,7.1,18.2,-2896,-5.9,24.6,0,86,86,784
2002,33,l) Left Censored,4124,7917,265945,271054,556,7,602,7.6,27205,8417,18788,3.1,10,37422,11413,26009,4.2,13.8,-10217,-3.8,20,0,104,104,494
2002,34,a) 0,16264,16338,93203,46602,16338,200,0,0,93203,93203,0,200,200,0,0,0,0,0,93203,200,0,0,,,
2002,34,b) 1,12460,12631,98417,101485,104,0.7,3521,24.6,23582,2571,21011,2.5,23.2,29718,13543,16175,13.3,29.3,-6136,-6.1,46.4,0,2357,2358,10086
2002,34,c) 2,10890,11011,84275,86172,533,4.5,2229,18.8,17284,2714,14570,3.1,20.1,21078,10415,10663,12.1,24.5,-3794,-4.4,40.2,0,1536,1537,8468
2002,34,d) 3,10180,10470,87735,92112,512,4.6,1723,15.6,15982,3396,12586,3.7,17.4,24735,10108,14627,11,26.9,-8753,-9.5,34.8,0,1206,1209,8006
2002,34,e) 4,9651,10086,95596,95910,537,5.1,1529,14.4,20012,4943,15069,5.2,20.9,20639,7112,13527,7.4,21.5,-627,-0.6,41.8,0,1032,1032,5345
2002,34,f) 5,8523,8732,78076,79887,382,4.2,1302,14.2,14970,3415,11555,4.3,18.7,18591,8287,10304,10.4,23.3,-3621,-4.6,37.4,0,851,851,6102
2002,34,g) 6 to 10,30114,31041,322048,327747,1275,3.9,3816,11.8,53454,9017,44437,2.8,16.3,64853,23685,41168,7.2,19.8,-11399,-3.5,32.6,0,2431,2433,14519
2002,34,h) 11 to 15,22421,23920,293344,299858,943,3.8,2552,10.3,41456,8102,33354,2.7,13.8,54483,20364,34119,6.8,18.2,-13027,-4.4,27.6,0,1460,1462,9999
2002,34,i) 16 to 20,16816,19125,306626,309506,828,4.2,1772,9,42118,14431,27687,4.7,13.6,47878,14915,32963,4.8,15.5,-5760,-1.9,27.2,0,864,864,5267
2002,34,j) 21 to 25,12422,15102,317710,319157,638,4.1,1361,8.8,43169,9564,33605,3,13.5,46063,13137,32926,4.1,14.4,-2894,-0.9,27,0,602,608,3687
2002,34,l) Left Censored,25601,49288,1798901,1821530,3396,6.8,4324,8.7,248841,83532,165309,4.6,13.7,294099,93572,200527,5.1,16.1,-45258,-2.4,27.4,0,1092,1098,10717
2002,35,a) 0,3031,3046,20234,10117,3046,200,0,0,20234,20234,0,200,200,0,0,0,0,0,20234,200,0,0,,,
2002,35,b) 1,2271,2360,17783,18082,44,1.6,738,27.3,4951,556,4395,3.1,27.4,5549,3079,2470,17,30.7,-598,-3.3,54.8,0,509,509,2403
2002,35,c) 2,1925,1965,16816,16853,106,5,427,20.1,4367,1376,2991,8.2,25.9,4440,2345,2095,13.9,26.3,-73,-0.4,51.8,0,303,304,2007
2002,35,d) 3,1696,1739,14917,15550,122,6.6,320,17.4,3120,1218,1902,7.8,20.1,4386,2035,2351,13.1,28.2,-1266,-8.1,40.2,0,222,222,1715
2002,35,e) 4,1616,1713,16953,16810,116,6.5,243,13.7,3198,650,2548,3.9,19,2912,1033,1879,6.1,17.3,286,1.7,34.6,0,169,169,840
2002,35,f) 5,1495,1522,13444,13646,95,5.9,268,16.7,2618,649,1969,4.8,19.2,3021,1257,1764,9.2,22.1,-403,-2.9,38.4,0,165,165,824
2002,35,g) 6 to 10,5607,5875,57881,58365,328,5.4,734,12.1,10390,1770,8620,3,17.8,11358,4033,7325,6.9,19.5,-968,-1.7,35.6,0,467,467,2781
2002,35,h) 11 to 15,3906,4385,64964,67258,234,5.2,420,9.4,7555,2272,5283,3.4,11.2,12143,4394,7749,6.5,18.1,-4588,-6.9,22.4,0,230,230,1741
2002,35,i) 16 to 20,3191,3826,52996,53157,226,5.8,371,9.5,8489,2809,5680,5.3,16,8811,2391,6420,4.5,16.6,-322,-0.6,32,0,155,155,954
2002,35,j) 21 to 25,2574,3589,56866,57010,188,5.1,449,12.1,9359,2134,7225,3.7,16.4,9647,3720,5927,6.5,16.9,-288,-0.5,32.8,0,105,105,567
2002,35,l) Left Censored,4078,8657,225171,227828,613,7,834,9.5,31598,11822,19776,5.2,13.9,36912,11672,25240,5.1,16.2,-5314,-2.3,27.8,0,122,122,1052
2002,36,a) 0,36123,36386,209682,105364,36385,200,0,0,208637,208637,0,198,198,0,0,0,0,0,208637,198,0,0,,,
2002,36,b) 1,27741,27949,177781,185334,137,0.4,7737,24.4,43132,2751,40381,1.5,23.3,58238,30374,27864,16.4,31.4,-15106,-8.1,46.6,0,5359,5359,24147
2002,36,c) 2,23737,24027,182374,188334,1022,3.9,5172,19.8,43871,6186,37685,3.3,23.3,55791,27826,27965,14.8,29.6,-11920,-6.3,46.6,0,3836,3837,23604
2002,36,d) 3,21084,21680,181243,186140,1035,4.5,3653,15.9,36997,7078,29919,3.8,19.9,46790,19491,27299,10.5,25.1,-9793,-5.2,39.8,0,2666,2667,16521
2002,36,e) 4,19804,20981,189864,195424,1063,4.8,3141,14.3,35457,8482,26975,4.3,18.1,46577,18477,28100,9.5,23.8,-11120,-5.7,36.2,0,2220,2220,14803
2002,36,f) 5,17548,17884,157581,161168,676,3.6,2575,13.7,28602,2993,25609,1.9,17.7,35775,14458,21317,9,22.2,-7173,-4.5,35.4,0,1809,1811,11040
2002,36,g) 6 to 10,61517,63355,632948,651091,2320,3.5,7811,11.8,99700,19588,80112,3,15.3,135986,54730,81256,8.4,20.9,-36286,-5.6,30.6,0,5108,5115,32137
2002,36,h) 11 to 15,47365,50458,653730,668979,1743,3.3,5012,9.6,84747,18173,66574,2.7,12.7,115245,37255,77990,5.6,17.2,-30498,-4.5,25.4,0,2810,2814,16462
2002,36,i) 16 to 20,35857,40081,546613,557203,1417,3.5,3369,8.2,67038,16198,50840,2.9,12,88218,25664,62554,4.6,15.8,-21180,-3.8,24,0,1724,1727,11013
2002,36,j) 21 to 25,24600,32023,642281,651975,1241,3.8,2696,8.2,77309,18403,58906,2.8,11.9,96697,26281,70416,4,14.8,-19388,-2.9,23.8,0,1233,1236,8465
2002,36,l) Left Censored,55349,103617,3706361,3768594,7103,6.7,10463,9.9,509469,198314,311155,5.3,13.5,633934,241643,392291,6.4,16.8,-124465,-3.3,27,0,2341,2351,25841
2002,37,a) 0,14055,14232,89824,44912,14232,200,0,0,89824,89824,0,200,200,0,0,0,0,0,89824,200,0,0,,,
2002,37,b) 1,11069,11230,78227,80774,75,0.6,3347,26,19765,1124,18641,1.4,24.5,24858,14182,10676,17.6,30.8,-5093,-6.3,49,0,2344,2345,11125
2002,37,c) 2,9510,9838,78821,82517,467,4.4,1998,18.8,15575,4008,11567,4.9,18.9,22967,10512,12455,12.7,27.8,-7392,-8.9,37.8,0,1425,1425,7969
2002,37,d) 3,8810,9222,82380,85535,508,5.2,1623,16.6,15401,4120,11281,4.8,18,21710,8737,12973,10.2,25.4,-6309,-7.4,36,0,1156,1156,6471
2002,37,e) 4,7928,8603,85657,88207,477,5.3,1321,14.6,15330,4468,10862,5.1,17.4,20430,7452,12978,8.4,23.2,-5100,-5.8,34.8,0,921,921,5705
2002,37,f) 5,7178,7432,70093,71014,393,5.1,1089,14,13022,2910,10112,4.1,18.3,14863,5669,9194,8,20.9,-1841,-2.6,36.6,0,751,754,4145
2002,37,g) 6 to 10,24773,26323,282326,293411,1137,4.2,3206,11.7,41730,11651,30079,4,14.2,63900,21116,42784,7.2,21.8,-22170,-7.6,28.4,0,2007,2009,11479
2002,37,h) 11 to 15,17818,20047,290364,300134,904,4.4,2037,9.9,33437,8284,25153,2.8,11.1,52977,17029,35948,5.7,17.7,-19540,-6.6,22.2,0,1110,1114,7893
2002,37,i) 16 to 20,15137,17995,261346,270794,825,4.5,1635,8.9,35244,12590,22654,4.6,13,54140,15669,38471,5.8,20,-18896,-7,26,0,680,688,4197
2002,37,j) 21 to 25,9621,13696,279943,288183,704,5,1242,8.9,35121,12196,22925,4.2,12.2,51601,13962,37639,4.8,17.9,-16480,-5.7,24.4,0,400,402,2623
2002,37,l) Left Censored,19005,47257,1740861,1778381,3273,6.9,4192,8.8,204016,74125,129891,4.2,11.5,279055,88181,190874,5,15.7,-75039,-4.2,23,0,686,701,6425
2002,38,a) 0,1293,1314,6514,3257,1314,200,0,0,6514,6514,0,200,200,0,0,0,0,0,6514,200,0,0,,,
2002,38,b) 1,967,982,5874,6553,14,1.3,244,22.2,1133,147,986,2.2,17.3,2491,753,1738,11.5,38,-1358,-20.7,34.6,0,133,133,490
2002,38,c) 2,821,831,5226,5930,48,5.4,150,17,966,176,790,3,16.3,2374,1501,873,25.3,40,-1408,-23.7,32.6,0,87,87,1377
2002,38,d) 3,700,719,4865,5134,43,5.7,106,14.1,900,425,475,8.3,17.5,1437,382,1055,7.4,28,-537,-10.5,35,0,66,66,239
2002,38,e) 4,721,782,7183,7248,48,5.9,110,13.5,1222,515,707,7.1,16.9,1351,425,926,5.9,18.6,-129,-1.7,33.8,0,60,60,319
2002,38,f) 5,676,698,4830,5159,35,4.7,122,16.5,693,166,527,3.2,13.4,1351,563,788,10.9,26.2,-658,-12.8,26.8,0,70,70,314
2002,38,g) 6 to 10,2841,2908,22126,22344,146,4.9,347,11.5,3330,808,2522,3.6,14.9,3765,1217,2548,5.4,16.9,-435,-2,29.8,0,180,180,816
2002,38,h) 11 to 15,2109,2242,21408,21824,127,5.5,238,10.4,2705,667,2038,3.1,12.4,3537,1177,2360,5.4,16.2,-832,-3.8,24.8,0,110,110,513
2002,38,i) 16 to 20,1685,1961,20381,20041,81,4.1,154,7.7,3306,1589,1717,7.9,16.5,2625,826,1799,4.1,13.1,681,3.4,26.2,0,68,68,334
2002,38,j) 21 to 25,1445,1801,24890,25610,63,3.4,158,8.5,2479,406,2073,1.6,9.7,3918,1124,2794,4.4,15.3,-1439,-5.6,19.4,0,70,70,447
2002,38,l) Left Censored,3126,5321,132006,133351,282,5.3,340,6.4,15000,6643,8357,5,11.2,17690,6066,11624,4.5,13.3,-2690,-2.1,22.4,0,85,85,1014
2002,39,a) 0,14963,15199,115249,57625,15199,200,0,0,115249,115249,0,200,200,0,0,0,0,0,115249,200,0,0,,,
2002,39,b) 1,11279,11450,85368,88366,108,0.8,3077,23.8,21493,1637,19856,1.9,24.3,27488,14603,12885,16.5,31.1,-5995,-6.8,48.6,0,2134,2134,11701
2002,39,c) 2,9973,10238,91025,93655,443,4,2031,18.4,19369,3700,15669,4,20.7,24629,12756,11873,13.6,26.3,-5260,-5.6,41.4,0,1404,1404,10366
2002,39,d) 3,9311,9780,94829,98494,476,4.6,1539,14.9,18192,3641,14551,3.7,18.5,25521,10358,15163,10.5,25.9,-7329,-7.4,37,0,1070,1072,8863
2002,39,e) 4,8946,9881,92845,95998,560,5.4,1351,13.1,16367,5596,10771,5.8,17,22673,7772,14901,8.1,23.6,-6306,-6.6,34,0,958,958,6289
2002,39,f) 5,8130,8579,80383,83187,349,3.9,1208,13.4,12765,2020,10745,2.4,15.3,18373,7176,11197,8.6,22.1,-5608,-6.8,30.6,0,767,767,4863
2002,39,g) 6 to 10,32186,34114,365222,382054,1394,3.9,4092,11.5,53561,13005,40556,3.4,14,87225,30405,56820,8,22.8,-33664,-8.8,28,0,2472,2472,16349
2002,39,h) 11 to 15,24465,27911,386349,399395,1139,4,2759,9.6,47850,13325,34525,3.3,12,73942,23932,50010,6,18.5,-26092,-6.5,24,0,1449,1452,11276
2002,39,i) 16 to 20,19016,23057,382551,391904,853,3.6,2124,9,48542,12082,36460,3.1,12.4,67248,19689,47559,5,17.2,-18706,-4.8,24.8,0,900,903,6331
2002,39,j) 21 to 25,15267,21031,409491,416151,1027,4.8,1950,9.1,54143,17630,36513,4.2,13,67463,23505,43958,5.6,16.2,-13320,-3.2,26,0,669,683,5105
2002,39,l) Left Censored,34227,74630,2648979,2711799,4477,5.9,6646,8.8,321071,102877,218194,3.8,11.8,446710,121621,325089,4.5,16.5,-125639,-4.7,23.6,0,1270,1277,12813
2002,40,a) 0,6105,6173,39397,19699,6173,200,0,0,39397,39397,0,200,200,0,0,0,0,0,39397,200,0,0,,,
2002,40,b) 1,4366,4433,29401,31386,37,0.7,1342,26.4,7652,1026,6626,3.3,24.4,11622,6977,4645,22.2,37,-3970,-12.6,48.8,0,948,948,5451
2002,40,c) 2,3795,3915,30332,32027,229,5.4,830,19.7,6725,2136,4589,6.7,21,10115,4725,5390,14.8,31.6,-3390,-10.6,42,0,613,613,3821
2002,40,d) 3,3473,3583,32814,32176,203,5.4,584,15.5,9126,1604,7522,5,28.4,7850,3275,4575,10.2,24.4,1276,4,48.8,0,442,442,1828
2002,40,e) 4,3238,3552,34093,35133,243,6.6,474,12.9,6221,1882,4339,5.4,17.7,8301,3377,4924,9.6,23.6,-2080,-5.9,35.4,0,323,323,2641
2002,40,f) 5,2904,3107,28668,29769,195,6,448,13.9,5432,1346,4086,4.5,18.2,7633,3319,4314,11.1,25.6,-2201,-7.4,36.4,0,299,299,2094
2002,40,g) 6 to 10,10658,11152,100030,103489,564,4.9,1318,11.4,17062,4431,12631,4.3,16.5,23979,10974,13005,10.6,23.2,-6917,-6.7,33,0,819,819,5874
2002,40,h) 11 to 15,7424,8166,115533,117770,398,4.8,815,9.7,16143,4530,11613,3.8,13.7,20617,7039,13578,6,17.5,-4474,-3.8,27.4,0,453,454,3232
2002,40,i) 16 to 20,7007,8044,112314,115428,370,4.5,749,9.1,16677,5839,10838,5.1,14.4,22905,7662,15243,6.6,19.8,-6228,-5.4,28.8,0,344,350,3009
2002,40,j) 21 to 25,5158,6929,126520,128342,345,4.9,613,8.7,17149,5154,11995,4,13.4,20792,6423,14369,5,16.2,-3643,-2.8,26.8,0,219,221,1514
2002,40,l) Left Censored,8780,18887,542813,549267,1137,5.9,1725,9,70014,20754,49260,3.8,12.7,82922,26299,56623,4.8,15.1,-12908,-2.4,25.4,0,307,315,3520
2002,41,a) 0,7305,7386,38397,19199,7386,200,0,0,38397,38397,0,200,200,0,0,0,0,0,38397,200,0,0,,,
2002,41,b) 1,5571,5646,34116,34815,44,0.7,1647,25.5,8989,462,8527,1.3,25.8,10386,6029,4357,17.3,29.8,-1397,-4,51.6,0,1114,1114,4354
2002,41,c) 2,4845,4930,32440,33605,251,4.8,942,17.9,6736,1667,5069,5,20,9066,4079,4987,12.1,27,-2330,-7,40,0,658,658,3376
2002,41,d) 3,4340,4485,31109,32335,235,4.9,828,17.3,5754,1377,4377,4.3,17.8,8206,3691,4515,11.4,25.4,-2452,-7.6,35.6,0,551,558,2865
2002,41,e) 4,4053,4330,34515,34399,239,5.3,654,14.4,8118,2119,5999,6.2,23.6,7886,3158,4728,9.2,22.9,232,0.7,45.8,0,452,452,2295
2002,41,f) 5,3549,3653,28762,30018,157,4.1,540,14,4082,552,3530,1.8,13.6,6594,2095,4499,7,22,-2512,-8.4,27.2,0,339,339,1478
2002,41,g) 6 to 10,13861,14505,141001,145910,668,4.4,1930,12.8,21251,3368,17883,2.3,14.6,31069,13144,17925,9,21.3,-9818,-6.7,29.2,0,1179,1179,7650
2002,41,h) 11 to 15,9258,10237,122968,125723,496,4.7,1167,11,18367,4000,14367,3.2,14.6,23876,8019,15857,6.4,19,-5509,-4.4,29.2,0,614,614,3165
2002,41,i) 16 to 20,6723,8176,128218,132884,367,4.4,783,9.3,16020,5042,10978,3.8,12.1,25352,7590,17762,5.7,19.1,-9332,-7,24.2,0,304,310,1949
2002,41,j) 21 to 25,5611,7387,131564,134609,375,5,701,9.3,15687,4342,11345,3.2,11.7,21776,5955,15821,4.4,16.2,-6089,-4.5,23.4,0,271,272,1695
2002,41,l) Left Censored,8945,19503,603377,613553,1483,7.6,1754,8.9,79723,34407,45316,5.6,13,100074,29240,70834,4.8,16.3,-20351,-3.3,26,0,336,337,4076
2002,42,a) 0,16879,17070,119638,59819,17070,200,0,0,119638,119638,0,200,200,0,0,0,0,0,119638,200,0,0,,,
2002,42,b) 1,13145,13329,122955,113354,98,0.7,3220,21.6,45734,2389,43345,2.1,40.3,26532,12512,14020,11,23.4,19202,16.9,46.8,0,2174,2174,9856
2002,42,c) 2,11746,11970,101705,105604,451,3.5,2169,16.9,20798,3624,17174,3.4,19.7,28595,10035,18560,9.5,27.1,-7797,-7.4,39.4,0,1523,1534,8030
2002,42,d) 3,10642,11096,101494,103951,514,4.4,1720,14.7,19745,6893,12852,6.6,19,24658,9558,15100,9.2,23.7,-4913,-4.7,38,0,1193,1201,7569
2002,42,e) 4,10207,11355,112842,115698,572,4.9,1372,11.7,20282,5657,14625,4.9,17.5,25993,8413,17580,7.3,22.5,-5711,-5,35,0,936,936,6045
2002,42,f) 5,9065,9448,83636,87312,343,3.5,1281,12.9,12627,2377,10250,2.7,14.5,19978,8342,11636,9.6,22.9,-7351,-8.4,29,0,857,858,5879
2002,42,g) 6 to 10,34257,35862,364191,373781,1297,3.5,3932,10.6,52452,9438,43014,2.5,14,71632,27609,44023,7.4,19.2,-19180,-5.2,28,0,2432,2432,16412
2002,42,h) 11 to 15,29586,32393,408831,409911,1206,3.6,3005,9,65121,23696,41425,5.8,15.9,67280,24249,43031,5.9,16.4,-2159,-0.5,31.8,0,1602,1607,10470
2002,42,i) 16 to 20,22915,27122,449616,458436,1129,4.1,2390,8.6,55104,15438,39666,3.4,12,72744,27043,45701,5.9,15.9,-17640,-3.9,24,0,1063,1070,7914
2002,42,j) 21 to 25,16543,22001,421338,425121,1061,4.7,2031,9,56828,19119,37709,4.5,13.4,64394,23418,40976,5.5,15.1,-7566,-1.7,26.8,0,761,764,5341
2002,42,l) Left Censored,37405,78652,2778156,2819214,4896,6.1,6971,8.7,350362,124754,225608,4.4,12.4,432479,168440,264039,6,15.3,-82117,-2.9,24.8,0,1427,1437,22710
2002,44,a) 0,1835,1842,9175,4588,1842,200,0,0,9175,9175,0,200,200,0,0,0,0,0,9175,200,0,0,,,
2002,44,b) 1,1373,1383,8355,8491,7,0.5,347,22.3,2314,75,2239,0.9,27.3,2585,1387,1198,16.3,30.4,-271,-3.1,54.6,0,216,216,916
2002,44,c) 2,1170,1191,11858,12127,44,3.4,244,18.9,1639,240,1399,2,13.5,2177,895,1282,7.4,18,-538,-4.5,27,0,160,160,702
2002,44,d) 3,1095,1122,8809,8811,48,4,206,17.2,1682,347,1335,3.9,19.1,1686,698,988,7.9,19.1,-4,0,38.2,0,136,136,541
2002,44,e) 4,1105,1191,8732,8898,76,6.2,158,12.8,1504,499,1005,5.6,16.9,1835,613,1222,6.9,20.6,-331,-3.7,33.8,0,113,113,484
2002,44,f) 5,937,957,9003,9380,32,3.2,141,13.9,1176,108,1068,1.2,12.5,1929,766,1163,8.2,20.6,-753,-8.1,25,0,94,94,568
2002,44,g) 6 to 10,3599,3657,31890,33052,108,2.8,448,11.7,3877,333,3544,1,11.7,6200,1973,4227,6,18.8,-2323,-7.1,23.4,0,281,281,1292
2002,44,h) 11 to 15,2943,3140,40831,41265,112,3.5,288,8.9,5106,1010,4096,2.4,12.4,5974,1298,4676,3.1,14.5,-868,-2.1,24.8,0,155,155,756
2002,44,i) 16 to 20,2220,2471,33942,34185,96,3.8,211,8.3,4802,1410,3392,4.1,14,5287,1777,3510,5.2,15.5,-485,-1.5,28,0,88,88,351
2002,44,j) 21 to 25,1676,1981,34799,34962,78,3.9,164,8.1,5136,2106,3030,6,14.7,5462,1777,3685,5.1,15.6,-326,-0.9,29.4,0,68,68,390
2002,44,l) Left Censored,4219,6447,216798,216154,371,5.7,556,8.5,28130,11631,16499,5.4,13,26842,7997,18845,3.7,12.4,1288,0.6,24.8,0,158,158,1191
2002,45,a) 0,7000,7090,46414,23207,7090,200,0,0,46414,46414,0,200,200,0,0,0,0,0,46414,200,0,0,,,
2002,45,b) 1,5194,5277,44572,47577,46,0.8,1596,26.4,11273,895,10378,1.9,23.7,17282,7246,10036,15.2,36.3,-6009,-12.6,47.4,0,1118,1118,5635
2002,45,c) 2,4567,4718,37831,40195,213,4.2,979,19.2,7137,1178,5959,2.9,17.8,11865,5155,6710,12.8,29.5,-4728,-11.7,35.6,0,732,732,3961
2002,45,d) 3,4178,4376,44162,46102,275,5.9,776,16.8,8072,2021,6051,4.4,17.5,11951,3420,8531,7.4,25.9,-3879,-8.4,35,0,586,586,2736
2002,45,e) 4,3796,4040,38191,39917,214,5,623,14.7,6799,2397,4402,6,17,10250,3604,6646,9,25.7,-3451,-8.7,34,0,449,449,2872
2002,45,f) 5,3256,3326,34845,36075,144,4.1,501,14.3,4963,840,4123,2.3,13.8,7422,2499,4923,6.9,20.6,-2459,-6.8,27.6,0,335,335,1780
2002,45,g) 6 to 10,11821,12416,139848,145688,539,4.1,1688,13,22418,5993,16425,4.1,15.4,34099,13275,20824,9.1,23.4,-11681,-8,30.8,0,1084,1090,8758
2002,45,h) 11 to 15,8526,9894,137594,141209,438,4.3,923,9.1,19015,3359,15656,2.4,13.5,26245,6756,19489,4.8,18.6,-7230,-5.1,27,0,507,507,2987
2002,45,i) 16 to 20,6995,8397,113325,116785,409,4.8,765,8.9,14401,4852,9549,4.2,12.3,21321,6712,14609,5.7,18.3,-6920,-6,24.6,0,346,346,1754
2002,45,j) 21 to 25,4621,6762,117590,120061,375,5.5,595,8.7,15548,5928,9620,4.9,13,20489,6068,14421,5.1,17.1,-4941,-4.1,26,0,233,234,2042
2002,45,l) Left Censored,9380,22107,778037,798829,1412,6.3,1852,8.3,83593,25098,58495,3.1,10.5,125177,35891,89286,4.5,15.7,-41584,-5.2,21,0,307,311,2710
2002,46,a) 0,1906,1922,9022,4511,1922,200,0,0,9022,9022,0,200,200,0,0,0,0,0,9022,200,0,0,,,
2002,46,b) 1,1296,1324,7364,7580,15,1,329,22.2,1712,219,1493,2.9,22.6,2144,1145,999,15.1,28.3,-432,-5.7,45.2,0,193,193,808
2002,46,c) 2,1103,1136,7921,8192,49,4.1,188,15.6,1330,165,1165,2,16.2,1871,805,1066,9.8,22.8,-541,-6.6,32.4,0,133,133,687
2002,46,d) 3,992,1017,7386,7429,59,5.5,181,16.8,1508,615,893,8.3,20.3,1594,688,906,9.3,21.5,-86,-1.2,40.6,0,119,119,520
2002,46,e) 4,980,1025,7159,7267,67,6.4,116,11.1,1267,287,980,3.9,17.4,1483,459,1024,6.3,20.4,-216,-3,34.8,0,72,72,356
2002,46,f) 5,863,890,6289,6988,49,5.3,113,12.3,953,171,782,2.4,13.6,2350,1599,751,22.9,33.6,-1397,-20,27.2,0,67,67,1160
2002,46,g) 6 to 10,3401,3504,26232,26994,207,5.7,410,11.4,3758,962,2796,3.6,13.9,5282,1912,3370,7.1,19.6,-1524,-5.7,27.8,0,245,245,1262
2002,46,h) 11 to 15,2360,2528,28672,29468,137,5.3,267,10.3,3075,820,2255,2.8,10.4,4667,1814,2853,6.2,15.8,-1592,-5.4,20.8,0,129,129,896
2002,46,i) 16 to 20,1769,2076,27592,32921,90,4.3,171,8.1,5272,768,4504,2.3,16,15929,8903,7026,27,48.4,-10657,-32.4,32,0,84,84,442
2002,46,j) 21 to 25,1429,1765,24856,24897,91,5.1,159,8.8,3750,764,2986,3.1,15.1,3832,1473,2359,5.9,15.4,-82,-0.3,30.2,0,71,71,520
2002,46,l) Left Censored,3230,5593,151713,153133,317,5.6,393,7,17879,4754,13125,3.1,11.7,20718,4831,15887,3.2,13.5,-2839,-1.8,23.4,0,116,116,669
2002,47,a) 0,8298,8401,62399,31200,8401,200,0,0,62399,62399,0,200,200,0,0,0,0,0,62399,200,0,0,,,
2002,47,b) 1,5947,6032,46718,49014,54,0.8,2043,29.1,11748,931,10817,1.9,24,16339,8971,7368,18.3,33.3,-4591,-9.3,48,0,1520,1525,7205
2002,47,c) 2,5116,5267,46102,48481,277,4.8,1201,21,10213,2145,8068,4.4,21.1,14970,7221,7749,14.9,30.9,-4757,-9.8,42.2,0,887,889,5656
2002,47,d) 3,4748,5097,48350,50953,301,5.5,996,18.3,9656,2608,7048,5.1,19,14862,5970,8892,11.7,29.2,-5206,-10.2,38,0,754,755,4109
2002,47,e) 4,4617,5149,53070,54628,333,6.2,778,14.5,10824,2931,7893,5.4,19.8,13940,5247,8693,9.6,25.5,-3116,-5.7,39.6,0,579,579,3798
2002,47,f) 5,3974,4174,42030,43787,207,4.7,659,15,7757,1692,6065,3.9,17.7,11270,4316,6954,9.9,25.7,-3513,-8,35.4,0,437,439,3086
2002,47,g) 6 to 10,15698,16721,177746,184164,779,4.5,2172,12.5,27414,5630,21784,3.1,14.9,40249,15050,25199,8.2,21.9,-12835,-7,29.8,0,1429,1429,8116
2002,47,h) 11 to 15,11473,13272,204069,210816,593,4.3,1319,9.7,26227,6763,19464,3.2,12.4,39722,13733,25989,6.5,18.8,-13495,-6.4,24.8,0,761,763,6931
2002,47,i) 16 to 20,9820,11608,183745,186730,517,4.4,1070,9,24207,8814,15393,4.7,13,30178,9809,20369,5.3,16.2,-5971,-3.2,26,0,498,500,3067
2002,47,j) 21 to 25,6810,10523,222221,237276,532,4.9,1012,9.4,27190,6808,20382,2.9,11.5,57300,22711,34589,9.6,24.1,-30110,-12.6,23,0,331,333,2791
2002,47,l) Left Censored,13540,32439,1200098,1222211,2280,6.9,3107,9.5,148710,49933,98777,4.1,12.2,192936,58260,134676,4.8,15.8,-44226,-3.6,24.4,0,505,514,5775
2002,48,a) 0,35631,36241,300646,150323,36241,200,0,0,300646,300646,0,200,200,0,0,0,0,0,300646,200,0,0,,,
2002,48,b) 1,25911,26447,220991,230632,237,0.8,8261,27.1,57634,4362,53272,1.9,25,76915,41990,34925,18.2,33.3,-19281,-8.3,50,0,6152,6156,33158
2002,48,c) 2,22186,22937,206843,215426,1131,4.6,4717,19.1,46761,9326,37435,4.3,21.7,63927,30366,33561,14.1,29.7,-17166,-8,43.4,0,3529,3538,24773
2002,48,d) 3,19630,20592,219168,227082,1140,5.2,3618,16.6,42909,10473,32436,4.6,18.9,58737,22795,35942,10,25.9,-15828,-7,37.8,0,2633,2637,18000
2002,48,e) 4,18015,19766,227291,229803,1283,6.2,2925,14.2,47677,14523,33154,6.3,20.7,52701,19369,33332,8.4,22.9,-5024,-2.2,41.4,0,2112,2112,13870
2002,48,f) 5,16004,16726,187593,197565,789,4.5,2516,14.3,35873,8625,27248,4.4,18.2,55816,20546,35270,10.4,28.3,-19943,-10.1,36.4,0,1746,1750,12704
2002,48,g) 6 to 10,60147,64689,767434,796866,3254,4.8,8194,12.2,123550,31102,92448,3.9,15.5,182414,72785,109629,9.1,22.9,-58864,-7.4,31,0,5245,5257,35475
2002,48,h) 11 to 15,40574,47203,748182,770562,2552,5.3,4936,10.2,110680,25371,85309,3.3,14.4,155440,55422,100018,7.2,20.2,-44760,-5.8,28.8,0,2611,2622,22272
2002,48,i) 16 to 20,33168,40665,662877,677131,1945,4.7,3875,9.3,100863,32976,67887,4.9,14.9,129371,47191,82180,7,19.1,-28508,-4.2,29.8,0,1718,1733,14136
2002,48,j) 21 to 25,24043,34740,649301,668552,2069,5.8,3425,9.7,98833,32967,65866,4.9,14.8,137334,50283,87051,7.5,20.5,-38501,-5.7,29.6,0,1208,1226,8419
