"States and selected areas:  Employment status of the civilian noninstitutional population,",,,,,,,,,
1976 to 2013 annual averages,,,,,,,,,
,,,,,,,,,
FIPS Code,State and area,Year,Civilian non-institutional population,Civilian labor force,,,,,
55,Wisconsin,1998,"4,014,688   ","2,967,066   ",73.9   ,"2,869,982   ",71.5   ,"97,084   ",3.3   
56,Wyoming,1998,"366,952   ","260,570   ",71.0   ,"247,748   ",67.5   ,"12,822   ",4.9   
01,Alabama,1999,"3,361,672   ","2,162,603   ",64.3   ,"2,070,210   ",61.6   ,"92,393   ",4.3   
02,Alaska,1999,"432,679   ","316,507   ",73.2   ,"297,019   ",68.6   ,"19,488   ",6.2   
04,Arizona,1999,"3,767,577   ","2,466,281   ",65.5   ,"2,355,357   ",62.5   ,"110,924   ",4.5   
05,Arkansas,1999,"2,004,231   ","1,253,739   ",62.6   ,"1,198,016   ",59.8   ,"55,723   ",4.4   
06,California,1999,"24,710,730   ","16,430,580   ",66.5   ,"15,566,900   ",63.0   ,"863,680   ",5.3   
037,Los Angeles County,1999,"6,952,138   ","4,579,635   ",65.9   ,"4,309,393   ",62.0   ,"270,242   ",5.9   
08,Colorado,1999,"3,191,591   ","2,340,938   ",73.3   ,"2,269,668   ",71.1   ,"71,270   ",3.0   
09,Connecticut,1999,"2,582,772   ","1,742,217   ",67.5   ,"1,696,007   ",65.7   ,"46,210   ",2.7   
10,Delaware,1999,"589,543   ","401,139   ",68.0   ,"387,808   ",65.8   ,"13,331   ",3.3   
11,District of Columbia,1999,"456,862   ","308,085   ",67.4   ,"288,016   ",63.0   ,"20,069   ",6.5   
12,Florida,1999,"12,281,589   ","7,710,988   ",62.8   ,"7,401,659   ",60.3   ,"309,329   ",4.0   
13,Georgia,1999,"5,974,745   ","4,106,678   ",68.7   ,"3,951,684   ",66.1   ,"154,994   ",3.8   
15,Hawaii,1999,"899,768   ","606,660   ",67.4   ,"576,314   ",64.1   ,"30,346   ",5.0   
16,Idaho,1999,"933,848   ","652,884   ",69.9   ,"620,962   ",66.5   ,"31,922   ",4.9   
17,Illinois,1999,"9,298,418   ","6,429,466   ",69.1   ,"6,143,130   ",66.1   ,"286,336   ",4.5   
18,Indiana,1999,"4,569,132   ","3,136,581   ",68.6   ,"3,046,922   ",66.7   ,"89,659   ",2.9   
19,Iowa,1999,"2,224,318   ","1,602,634   ",72.1   ,"1,560,848   ",70.2   ,"41,786   ",2.6   
20,Kansas,1999,"1,989,686   ","1,409,556   ",70.8   ,"1,359,908   ",68.3   ,"49,648   ",3.5   
21,Kentucky,1999,"3,062,200   ","1,944,384   ",63.5   ,"1,854,270   ",60.6   ,"90,114   ",4.6   
22,Louisiana,1999,"3,280,605   ","2,022,162   ",61.6   ,"1,926,732   ",58.7   ,"95,430   ",4.7   
23,Maine,1999,"984,264   ","667,673   ",67.8   ,"641,351   ",65.2   ,"26,322   ",3.9   
24,Maryland,1999,"3,954,592   ","2,787,870   ",70.5   ,"2,687,843   ",68.0   ,"100,027   ",3.6   
25,Massachusetts,1999,"4,894,363   ","3,355,324   ",68.6   ,"3,245,761   ",66.3   ,"109,563   ",3.3   
26,Michigan,1999,"7,471,040   ","5,089,421   ",68.1   ,"4,897,144   ",65.5   ,"192,277   ",3.8   
27,Minnesota,1999,"3,678,689   ","2,763,825   ",75.1   ,"2,686,942   ",73.0   ,"76,883   ",2.8   
28,Mississippi,1999,"2,084,667   ","1,291,684   ",62.0   ,"1,223,725   ",58.7   ,"67,959   ",5.3   
29,Missouri,1999,"4,201,421   ","2,911,190   ",69.3   ,"2,819,853   ",67.1   ,"91,337   ",3.1   
30,Montana,1999,"680,888   ","465,256   ",68.3   ,"440,646   ",64.7   ,"24,610   ",5.3   
31,Nebraska,1999,"1,275,410   ","942,189   ",73.9   ,"916,270   ",71.8   ,"25,919   ",2.8   
32,Nevada,1999,"1,469,316   ","1,022,584   ",69.6   ,"978,969   ",66.6   ,"43,615   ",4.3   
33,New Hampshire,1999,"935,044   ","684,904   ",73.2   ,"666,066   ",71.2   ,"18,838   ",2.8   
34,New Jersey,1999,"6,398,991   ","4,284,555   ",67.0   ,"4,092,714   ",64.0   ,"191,841   ",4.5   
35,New Mexico,1999,"1,330,634   ","839,988   ",63.1   ,"793,052   ",59.6   ,"46,936   ",5.6   
36,New York,1999,"14,473,178   ","9,134,079   ",63.1   ,"8,657,431   ",59.8   ,"476,648   ",5.2   
51000,New York city,1999,"6,137,828   ","3,620,694   ",59.0   ,"3,372,653   ",54.9   ,"248,041   ",6.9   
37,North Carolina,1999,"6,040,021   ","4,053,949   ",67.1   ,"3,921,244   ",64.9   ,"132,705   ",3.3   
38,North Dakota,1999,"485,659   ","347,634   ",71.6   ,"336,481   ",69.3   ,"11,153   ",3.2   
39,Ohio,1999,"8,596,747   ","5,780,725   ",67.2   ,"5,534,376   ",64.4   ,"246,349   ",4.3   
40,Oklahoma,1999,"2,561,616   ","1,650,302   ",64.4   ,"1,590,838   ",62.1   ,"59,464   ",3.6   
41,Oregon,1999,"2,613,722   ","1,795,724   ",68.7   ,"1,697,288   ",64.9   ,"98,436   ",5.5   
42,Pennsylvania,1999,"9,466,514   ","6,077,826   ",64.2   ,"5,809,824   ",61.4   ,"268,002   ",4.4   
44,Rhode Island,1999,"806,406   ","541,407   ",67.1   ,"518,848   ",64.3   ,"22,559   ",4.2   
45,South Carolina,1999,"2,989,560   ","1,956,674   ",65.5   ,"1,876,895   ",62.8   ,"79,779   ",4.1   
46,South Dakota,1999,"556,421   ","406,328   ",73.0   ,"394,898   ",71.0   ,"11,430   ",2.8   
47,Tennessee,1999,"4,317,553   ","2,838,738   ",65.7   ,"2,722,124   ",63.0   ,"116,614   ",4.1   
48,Texas,1999,"14,925,355   ","10,250,025   ",68.7   ,"9,766,299   ",65.4   ,"483,726   ",4.7   
49,Utah,1999,"1,554,094   ","1,120,591   ",72.1   ,"1,080,441   ",69.5   ,"40,150   ",3.6   
50,Vermont,1999,"468,457   ","335,415   ",71.6   ,"325,581   ",69.5   ,"9,834   ",2.9   
51,Virginia,1999,"5,240,616   ","3,536,409   ",67.5   ,"3,441,589   ",65.7   ,"94,820   ",2.7   
53,Washington,1999,"4,409,013   ","3,066,165   ",69.5   ,"2,917,577   ",66.2   ,"148,588   ",4.8   
54,West Virginia,1999,"1,432,275   ","813,380   ",56.8   ,"762,395   ",53.2   ,"50,985   ",6.3   
55,Wisconsin,1999,"4,047,570   ","2,970,026   ",73.4   ,"2,879,024   ",71.1   ,"91,002   ",3.1   
56,Wyoming,1999,"369,959   ","264,676   ",71.5   ,"251,828   ",68.1   ,"12,848   ",4.9   
01,Alabama,2000,"3,378,393   ","2,154,545   ",63.8   ,"2,067,147   ",61.2   ,"87,398   ",4.1   
02,Alaska,2000,"436,112   ","319,002   ",73.1   ,"299,324   ",68.6   ,"19,678   ",6.2   
04,Arizona,2000,"3,849,206   ","2,505,306   ",65.1   ,"2,404,916   ",62.5   ,"100,390   ",4.0   
05,Arkansas,2000,"2,026,044   ","1,260,256   ",62.2   ,"1,207,352   ",59.6   ,"52,904   ",4.2   
06,California,2000,"25,116,226   ","16,857,578   ",67.1   ,"16,024,341   ",63.8   ,"833,237   ",4.9   
037,Los Angeles County,2000,"7,057,435   ","4,677,326   ",66.3   ,"4,424,894   ",62.7   ,"252,432   ",5.4   
08,Colorado,2000,"3,264,672   ","2,364,990   ",72.4   ,"2,300,192   ",70.5   ,"64,798   ",2.7   
09,Connecticut,2000,"2,594,807   ","1,736,831   ",66.9   ,"1,697,670   ",65.4   ,"39,161   ",2.3   
10,Delaware,2000,"597,082   ","416,503   ",69.8   ,"402,777   ",67.5   ,"13,726   ",3.3   
11,District of Columbia,2000,"458,027   ","309,421   ",67.6   ,"291,916   ",63.7   ,"17,505   ",5.7   
12,Florida,2000,"12,489,280   ","7,869,690   ",63.0   ,"7,569,406   ",60.6   ,"300,284   ",3.8   
13,Georgia,2000,"6,094,409   ","4,242,889   ",69.6   ,"4,095,362   ",67.2   ,"147,527   ",3.5   
15,Hawaii,2000,"900,554   ","609,018   ",67.6   ,"584,858   ",64.9   ,"24,160   ",4.0   
16,Idaho,2000,"951,079   ","662,958   ",69.7   ,"632,451   ",66.5   ,"30,507   ",4.6   
17,Illinois,2000,"9,346,902   ","6,467,692   ",69.2   ,"6,176,837   ",66.1   ,"290,855   ",4.5   
18,Indiana,2000,"4,600,535   ","3,144,379   ",68.3   ,"3,052,719   ",66.4   ,"91,660   ",2.9   
19,Iowa,2000,"2,233,091   ","1,601,920   ",71.7   ,"1,557,081   ",69.7   ,"44,839   ",2.8   
20,Kansas,2000,"2,001,406   ","1,405,104   ",70.2   ,"1,351,988   ",67.6   ,"53,116   ",3.8   
21,Kentucky,2000,"3,086,153   ","1,949,013   ",63.2   ,"1,866,348   ",60.5   ,"82,665   ",4.2   
22,Louisiana,2000,"3,289,644   ","2,031,292   ",61.7   ,"1,930,662   ",58.7   ,"100,630   ",5.0   
23,Maine,2000,"994,236   ","672,440   ",67.6   ,"650,385   ",65.4   ,"22,055   ",3.3   
24,Maryland,2000,"3,994,408   ","2,811,657   ",70.4   ,"2,711,382   ",67.9   ,"100,275   ",3.6   
25,Massachusetts,2000,"4,928,941   ","3,365,573   ",68.3   ,"3,273,281   ",66.4   ,"92,292   ",2.7   
26,Michigan,2000,"7,516,639   ","5,143,916   ",68.4   ,"4,953,421   ",65.9   ,"190,495   ",3.7   
27,Minnesota,2000,"3,730,567   ","2,807,668   ",75.3   ,"2,720,492   ",72.9   ,"87,176   ",3.1   
28,Mississippi,2000,"2,096,381   ","1,314,154   ",62.7   ,"1,239,859   ",59.1   ,"74,295   ",5.7   
29,Missouri,2000,"4,235,660   ","2,973,092   ",70.2   ,"2,875,336   ",67.9   ,"97,756   ",3.3   
30,Montana,2000,"686,936   ","468,865   ",68.3   ,"446,552   ",65.0   ,"22,313   ",4.8   
31,Nebraska,2000,"1,283,772   ","949,762   ",74.0   ,"923,198   ",71.9   ,"26,564   ",2.8   
32,Nevada,2000,"1,522,648   ","1,062,845   ",69.8   ,"1,015,221   ",66.7   ,"47,624   ",4.5   
33,New Hampshire,2000,"949,844   ","694,254   ",73.1   ,"675,541   ",71.1   ,"18,713   ",2.7   
34,New Jersey,2000,"6,440,442   ","4,287,783   ",66.6   ,"4,130,310   ",64.1   ,"157,473   ",3.7   
35,New Mexico,2000,"1,342,045   ","852,293   ",63.5   ,"810,024   ",60.4   ,"42,269   ",5.0   
36,New York,2000,"14,547,332   ","9,166,972   ",63.0   ,"8,751,441   ",60.2   ,"415,531   ",4.5   
51000,New York city,2000,"6,206,278   ","3,665,918   ",59.1   ,"3,453,608   ",55.6   ,"212,310   ",5.8   
37,North Carolina,2000,"6,114,876   ","4,123,812   ",67.4   ,"3,969,235   ",64.9   ,"154,577   ",3.7   
38,North Dakota,2000,"485,026   ","345,881   ",71.3   ,"335,780   ",69.2   ,"10,101   ",2.9   
39,Ohio,2000,"8,623,110   ","5,807,036   ",67.3   ,"5,573,154   ",64.6   ,"233,882   ",4.0   
40,Oklahoma,2000,"2,579,973   ","1,661,045   ",64.4   ,"1,609,522   ",62.4   ,"51,523   ",3.1   
41,Oregon,2000,"2,642,542   ","1,810,150   ",68.5   ,"1,716,954   ",65.0   ,"93,196   ",5.1   
42,Pennsylvania,2000,"9,486,292   ","6,085,833   ",64.2   ,"5,830,902   ",61.5   ,"254,931   ",4.2   
44,Rhode Island,2000,"812,627   ","543,404   ",66.9   ,"520,758   ",64.1   ,"22,646   ",4.2   
45,South Carolina,2000,"3,027,367   ","1,988,159   ",65.7   ,"1,917,365   ",63.3   ,"70,794   ",3.6   
46,South Dakota,2000,"561,564   ","408,685   ",72.8   ,"397,678   ",70.8   ,"11,007   ",2.7   
47,Tennessee,2000,"4,358,399   ","2,871,539   ",65.9   ,"2,756,498   ",63.2   ,"115,041   ",4.0   
48,Texas,2000,"15,200,557   ","10,347,847   ",68.1   ,"9,896,002   ",65.1   ,"451,845   ",4.4   
49,Utah,2000,"1,583,059   ","1,136,036   ",71.8   ,"1,097,915   ",69.4   ,"38,121   ",3.4   
50,Vermont,2000,"473,915   ","335,798   ",70.9   ,"326,742   ",68.9   ,"9,056   ",2.7   
51,Virginia,2000,"5,304,549   ","3,584,037   ",67.6   ,"3,502,524   ",66.0   ,"81,513   ",2.3   
53,Washington,2000,"4,465,692   ","3,050,021   ",68.3   ,"2,898,677   ",64.9   ,"151,344   ",5.0   
54,West Virginia,2000,"1,430,170   ","808,861   ",56.6   ,"764,649   ",53.5   ,"44,212   ",5.5   
55,Wisconsin,2000,"4,086,373   ","2,996,091   ",73.3   ,"2,894,884   ",70.8   ,"101,207   ",3.4   
56,Wyoming,2000,"372,818   ","266,882   ",71.6   ,"256,685   ",68.8   ,"10,197   ",3.8   
01,Alabama,2001,"3,392,313   ","2,134,845   ",62.9   ,"2,034,909   ",60.0   ,"99,936   ",4.7   
02,Alaska,2001,"443,270   ","321,484   ",72.5   ,"301,694   ",68.1   ,"19,790   ",6.2   
04,Arizona,2001,"3,953,194   ","2,574,976   ",65.1   ,"2,453,453   ",62.1   ,"121,523   ",4.7   
05,Arkansas,2001,"2,039,774   ","1,252,680   ",61.4   ,"1,194,024   ",58.5   ,"58,656   ",4.7   
06,California,2001,"25,526,368   ","17,152,106   ",67.2   ,"16,220,033   ",63.5   ,"932,073   ",5.4   
037,Los Angeles County,2001,"7,139,997   ","4,752,839   ",66.6   ,"4,483,355   ",62.8   ,"269,484   ",5.7   
08,Colorado,2001,"3,345,497   ","2,395,264   ",71.6   ,"2,303,494   ",68.9   ,"91,770   ",3.8   
09,Connecticut,2001,"2,611,577   ","1,754,839   ",67.2   ,"1,700,046   ",65.1   ,"54,793   ",3.1   
10,Delaware,2001,"604,807   ","418,714   ",69.2   ,"404,135   ",66.8   ,"14,579   ",3.5   
11,District of Columbia,2001,"460,926   ","305,817   ",66.3   ,"286,649   ",62.2   ,"19,168   ",6.3   
12,Florida,2001,"12,730,444   ","7,998,062   ",62.8   ,"7,624,718   ",59.9   ,"373,344   ",4.7   
13,Georgia,2001,"6,226,566   ","4,283,156   ",68.8   ,"4,112,868   ",66.1   ,"170,288   ",4.0   
15,Hawaii,2001,"907,051   ","615,255   ",67.8   ,"589,216   ",65.0   ,"26,039   ",4.2   
16,Idaho,2001,"969,340   ","677,855   ",69.9   ,"644,816   ",66.5   ,"33,039   ",4.9   
17,Illinois,2001,"9,408,241   ","6,464,511   ",68.7   ,"6,113,536   ",65.0   ,"350,975   ",5.4   
18,Indiana,2001,"4,630,123   ","3,152,135   ",68.1   ,"3,020,985   ",65.2   ,"131,150   ",4.2   
19,Iowa,2001,"2,240,136   ","1,622,012   ",72.4   ,"1,568,638   ",70.0   ,"53,374   ",3.3   
20,Kansas,2001,"2,014,243   ","1,408,103   ",69.9   ,"1,347,715   ",66.9   ,"60,388   ",4.3   
21,Kentucky,2001,"3,106,382   ","1,954,142   ",62.9   ,"1,852,056   ",59.6   ,"102,086   ",5.2   
22,Louisiana,2001,"3,296,432   ","2,030,887   ",61.6   ,"1,922,110   ",58.3   ,"108,777   ",5.4   
23,Maine,2001,"1,004,670   ","675,981   ",67.3   ,"650,699   ",64.8   ,"25,282   ",3.7   
24,Maryland,2001,"4,049,596   ","2,827,047   ",69.8   ,"2,712,268   ",67.0   ,"114,779   ",4.1   
25,Massachusetts,2001,"4,972,559   ","3,401,336   ",68.4   ,"3,275,343   ",65.9   ,"125,993   ",3.7   
26,Michigan,2001,"7,573,057   ","5,143,869   ",67.9   ,"4,876,338   ",64.4   ,"267,531   ",5.2   
27,Minnesota,2001,"3,780,198   ","2,866,024   ",75.8   ,"2,755,808   ",72.9   ,"110,216   ",3.8   
28,Mississippi,2001,"2,104,190   ","1,302,564   ",61.9   ,"1,229,884   ",58.4   ,"72,680   ",5.6   
29,Missouri,2001,"4,272,691   ","3,002,714   ",70.3   ,"2,867,853   ",67.1   ,"134,861   ",4.5   
30,Montana,2001,"693,174   ","468,963   ",67.7   ,"447,827   ",64.6   ,"21,136   ",4.5   
31,Nebraska,2001,"1,290,958   ","955,820   ",74.0   ,"925,783   ",71.7   ,"30,037   ",3.1   
32,Nevada,2001,"1,579,709   ","1,101,020   ",69.7   ,"1,042,182   ",66.0   ,"58,838   ",5.3   
33,New Hampshire,2001,"965,420   ","704,908   ",73.0   ,"680,706   ",70.5   ,"24,202   ",3.4   
34,New Jersey,2001,"6,488,919   ","4,302,340   ",66.3   ,"4,117,543   ",63.5   ,"184,797   ",4.3   
35,New Mexico,2001,"1,353,307   ","863,682   ",63.8   ,"821,003   ",60.7   ,"42,679   ",4.9   
36,New York,2001,"14,642,218   ","9,193,266   ",62.8   ,"8,743,924   ",59.7   ,"449,342   ",4.9   
51000,New York city,2001,"6,247,868   ","3,673,891   ",58.8   ,"3,451,478   ",55.2   ,"222,413   ",6.1   
37,North Carolina,2001,"6,202,734   ","4,164,911   ",67.1   ,"3,929,977   ",63.4   ,"234,934   ",5.6   
38,North Dakota,2001,"484,467   ","345,820   ",71.4   ,"336,228   ",69.4   ,"9,592   ",2.8   
39,Ohio,2001,"8,667,199   ","5,825,649   ",67.2   ,"5,566,735   ",64.2   ,"258,914   ",4.4   
40,Oklahoma,2001,"2,593,587   ","1,676,254   ",64.6   ,"1,614,627   ",62.3   ,"61,627   ",3.7   
41,Oregon,2001,"2,679,820   ","1,828,497   ",68.2   ,"1,711,041   ",63.8   ,"117,456   ",6.4   
42,Pennsylvania,2001,"9,515,842   ","6,167,570   ",64.8   ,"5,874,153   ",61.7   ,"293,417   ",4.8   
44,Rhode Island,2001,"819,602   ","545,461   ",66.6   ,"520,677   ",63.5   ,"24,784   ",4.5   
45,South Carolina,2001,"3,064,191   ","1,935,614   ",63.2   ,"1,834,871   ",59.9   ,"100,743   ",5.2   
46,South Dakota,2001,"566,359   ","413,264   ",73.0   ,"400,352   ",70.7   ,"12,912   ",3.1   
47,Tennessee,2001,"4,401,204   ","2,863,516   ",65.1   ,"2,728,523   ",62.0   ,"134,993   ",4.7   
48,Texas,2001,"15,494,857   ","10,519,335   ",67.9   ,"9,991,920   ",64.5   ,"527,415   ",5.0   
49,Utah,2001,"1,620,083   ","1,159,433   ",71.6   ,"1,108,547   ",68.4   ,"50,886   ",4.4   
50,Vermont,2001,"478,732   ","341,234   ",71.3   ,"330,099   ",69.0   ,"11,135   ",3.3   
51,Virginia,2001,"5,379,278   ","3,655,371   ",68.0   ,"3,537,719   ",65.8   ,"117,652   ",3.2   
53,Washington,2001,"4,534,286   ","3,052,714   ",67.3   ,"2,863,705   ",63.2   ,"189,009   ",6.2   
54,West Virginia,2001,"1,426,973   ","800,623   ",56.1   ,"758,904   ",53.2   ,"41,719   ",5.2   
55,Wisconsin,2001,"4,127,721   ","3,030,998   ",73.4   ,"2,897,937   ",70.2   ,"133,061   ",4.4   
56,Wyoming,2001,"375,043   ","269,985   ",72.0   ,"259,508   ",69.2   ,"10,477   ",3.9   
01,Alabama,2002,"3,404,450   ","2,107,858   ",61.9   ,"1,994,748   ",58.6   ,"113,110   ",5.4   
02,Alaska,2002,"452,064   ","328,385   ",72.6   ,"305,112   ",67.5   ,"23,273   ",7.1   
04,Arizona,2002,"4,064,603   ","2,674,357   ",65.8   ,"2,512,714   ",61.8   ,"161,643   ",6.0   
05,Arkansas,2002,"2,053,079   ","1,272,357   ",62.0   ,"1,204,467   ",58.7   ,"67,890   ",5.3   
06,California,2002,"25,882,406   ","17,343,579   ",67.0   ,"16,180,799   ",62.5   ,"1,162,780   ",6.7   
037,Los Angeles County,2002,"7,219,399   ","4,770,207   ",66.1   ,"4,447,115   ",61.6   ,"323,092   ",6.8   
08,Colorado,2002,"3,405,964   ","2,442,734   ",71.7   ,"2,304,109   ",67.6   ,"138,625   ",5.7   
09,Connecticut,2002,"2,632,063   ","1,778,994   ",67.6   ,"1,700,949   ",64.6   ,"78,045   ",4.4   
10,Delaware,2002,"613,177   ","417,885   ",68.2   ,"401,301   ",65.4   ,"16,584   ",4.0   
11,District of Columbia,2002,"461,676   ","305,211   ",66.1   ,"284,615   ",61.6   ,"20,596   ",6.7   
12,Florida,2002,"12,994,202   ","8,124,930   ",62.5   ,"7,662,511   ",59.0   ,"462,419   ",5.7   
13,Georgia,2002,"6,350,716   ","4,345,402   ",68.4   ,"4,135,381   ",65.1   ,"210,021   ",4.8   
15,Hawaii,2002,"914,847   ","608,937   ",66.6   ,"584,354   ",63.9   ,"24,583   ",4.0   
16,Idaho,2002,"988,250   ","683,184   ",69.1   ,"646,142   ",65.4   ,"37,042   ",5.4   
17,Illinois,2002,"9,465,460   ","6,387,086   ",67.5   ,"5,969,393   ",63.1   ,"417,693   ",6.5   
18,Indiana,2002,"4,657,190   ","3,165,768   ",68.0   ,"3,002,515   ",64.5   ,"163,253   ",5.2   
19,Iowa,2002,"2,246,553   ","1,632,108   ",72.6   ,"1,567,836   ",69.8   ,"64,272   ",3.9   
20,Kansas,2002,"2,028,297   ","1,424,054   ",70.2   ,"1,350,960   ",66.6   ,"73,094   ",5.1   
21,Kentucky,2002,"3,129,417   ","1,950,470   ",62.3   ,"1,838,495   ",58.7   ,"111,975   ",5.7   
22,Louisiana,2002,"3,309,707   ","2,010,850   ",60.8   ,"1,892,636   ",57.2   ,"118,214   ",5.9   
23,Maine,2002,"1,015,879   ","680,569   ",67.0   ,"650,943   ",64.1   ,"29,626   ",4.4   
24,Maryland,2002,"4,106,699   ","2,861,421   ",69.7   ,"2,733,103   ",66.6   ,"128,318   ",4.5   
25,Massachusetts,2002,"5,006,050   ","3,424,412   ",68.4   ,"3,243,409   ",64.8   ,"181,003   ",5.3   
26,Michigan,2002,"7,621,515   ","5,039,738   ",66.1   ,"4,724,998   ",62.0   ,"314,740   ",6.2   
27,Minnesota,2002,"3,823,098   ","2,880,330   ",75.3   ,"2,749,525   ",71.9   ,"130,805   ",4.5   
28,Mississippi,2002,"2,111,954   ","1,302,235   ",61.7   ,"1,214,631   ",57.5   ,"87,604   ",6.7   
29,Missouri,2002,"4,310,430   ","2,985,932   ",69.3   ,"2,829,985   ",65.7   ,"155,947   ",5.2   
30,Montana,2002,"700,096   ","466,299   ",66.6   ,"445,281   ",63.6   ,"21,018   ",4.5   
31,Nebraska,2002,"1,298,974   ","956,812   ",73.7   ,"921,201   ",70.9   ,"35,611   ",3.7   
32,Nevada,2002,"1,634,790   ","1,130,780   ",69.2   ,"1,066,477   ",65.2   ,"64,303   ",5.7   
33,New Hampshire,2002,"980,304   ","712,180   ",72.6   ,"679,818   ",69.3   ,"32,362   ",4.5   
34,New Jersey,2002,"6,535,944   ","4,370,809   ",66.9   ,"4,117,265   ",63.0   ,"253,544   ",5.8   
35,New Mexico,2002,"1,372,721   ","871,512   ",63.5   ,"823,191   ",60.0   ,"48,321   ",5.5   
36,New York,2002,"14,735,313   ","9,299,036   ",63.1   ,"8,721,428   ",59.2   ,"577,608   ",6.2   
51000,New York city,2002,"6,281,877   ","3,729,519   ",59.4   ,"3,429,333   ",54.6   ,"300,186   ",8.0   
37,North Carolina,2002,"6,286,161   ","4,210,018   ",67.0   ,"3,930,736   ",62.5   ,"279,282   ",6.6   
38,North Dakota,2002,"484,701   ","345,836   ",71.4   ,"333,605   ",68.8   ,"12,231   ",3.5   
39,Ohio,2002,"8,709,513   ","5,838,052   ",67.0   ,"5,503,109   ",63.2   ,"334,943   ",5.7   
40,Oklahoma,2002,"2,611,230   ","1,683,186   ",64.5   ,"1,602,118   ",61.4   ,"81,068   ",4.8   
41,Oregon,2002,"2,720,797   ","1,843,740   ",67.8   ,"1,704,131   ",62.6   ,"139,609   ",7.6   
42,Pennsylvania,2002,"9,559,024   ","6,217,776   ",65.0   ,"5,869,224   ",61.4   ,"348,552   ",5.6   
44,Rhode Island,2002,"827,928   ","553,791   ",66.9   ,"525,721   ",63.5   ,"28,070   ",5.1   
45,South Carolina,2002,"3,098,739   ","1,942,147   ",62.7   ,"1,826,240   ",58.9   ,"115,907   ",6.0   
46,South Dakota,2002,"571,138   ","416,185   ",72.9   ,"402,397   ",70.5   ,"13,788   ",3.3   
47,Tennessee,2002,"4,444,871   ","2,867,108   ",64.5   ,"2,714,992   ",61.1   ,"152,116   ",5.3   
48,Texas,2002,"15,780,780   ","10,803,187   ",68.5   ,"10,115,299   ",64.1   ,"687,888   ",6.4   
49,Utah,2002,"1,655,613   ","1,181,691   ",71.4   ,"1,113,645   ",67.3   ,"68,046   ",5.8   
50,Vermont,2002,"483,460   ","345,631   ",71.5   ,"331,763   ",68.6   ,"13,868   ",4.0   
51,Virginia,2002,"5,453,731   ","3,744,636   ",68.7   ,"3,588,079   ",65.8   ,"156,557   ",4.2   
53,Washington,2002,"4,601,381   ","3,104,698   ",67.5   ,"2,877,022   ",62.5   ,"227,676   ",7.3   
54,West Virginia,2002,"1,428,455   ","796,231   ",55.7   ,"749,164   ",52.4   ,"47,067   ",5.9   
55,Wisconsin,2002,"4,170,446   ","3,021,068   ",72.4   ,"2,860,915   ",68.6   ,"160,153   ",5.3   
56,Wyoming,2002,"379,314   ","269,654   ",71.1   ,"258,462   ",68.1   ,"11,192   ",4.2   
01,Alabama,2003,"3,421,469   ","2,104,209   ",61.5   ,"1,989,784   ",58.2   ,"114,425   ",5.4   
02,Alaska,2003,"459,947   ","336,549   ",73.2   ,"310,762   ",67.6   ,"25,787   ",7.7   
04,Arizona,2003,"4,174,320   ","2,728,952   ",65.4   ,"2,573,137   ",61.6   ,"155,815   ",5.7   
05,Arkansas,2003,"2,068,570   ","1,269,842   ",61.4   ,"1,195,942   ",57.8   ,"73,900   ",5.8   
06,California,2003,"26,210,571   ","17,390,668   ",66.3   ,"16,200,064   ",61.8   ,"1,190,604   ",6.8   
037,Los Angeles County,2003,"7,287,059   ","4,759,102   ",65.3   ,"4,427,053   ",60.8   ,"332,049   ",7.0   
08,Colorado,2003,"3,451,821   ","2,492,340   ",72.2   ,"2,339,532   ",67.8   ,"152,808   ",6.1   
09,Connecticut,2003,"2,651,472   ","1,795,000   ",67.7   ,"1,696,857   ",64.0   ,"98,143   ",5.5   
10,Delaware,2003,"622,359   ","421,061   ",67.7   ,"403,504   ",64.8   ,"17,557   ",4.2   
11,District of Columbia,2003,"461,085   ","306,907   ",66.6   ,"285,361   ",61.9   ,"21,546   ",7.0   
